LEVEL_POS,SHIP_SPEED,GAS_TURBINE_SHAFT,GAS_TURBINE_RATE,GAS_GENERATOR_RATE,STARBOARD,PORT,HP_TURBINE_EXIT_TEMP,GT_COMPRESSOR_INLET_TEMP,GT_COMPRESSOR_OUTLET_TEMP,HP_TURBINE_EXIT_PRESS,GT_COMPRESSOR_INLET_AIR_PRESS,GT_COMPRESSOR_OUTLET_AUR_PRESS,GAS_TURBINE_EXHAUST,TURBINE_INJECTION_CONTROL,FUEL_FLOW,TARGET1,TARGET2
2.088,6,6691.018,1360.927,6790.44,25.346,25.346,593.788,288,568.386,1.32,0.998,7.068,1.02,16.5,0.26,0.99,0.999
3.144,9,8378.992,1386.756,7107.18,60.351,60.351,605.061,288,587.14,1.389,0.998,7.575,1.02,13.052,0.258,0.952,0.975
8.206,24,50990.309,3087.316,9294.429,437.95,437.95,916.944,288,726.867,3.605,0.998,18.683,1.042,60.198,1.192,0.995,0.98
3.144,9,8376.204,1386.741,7057.941,60.318,60.318,592.371,288,581.589,1.392,0.998,7.571,1.02,12.577,0.249,0.976,0.977
5.14,15,21638.474,1924.355,8510.765,175.351,175.351,703.525,288,639.363,2.074,0.998,10.925,1.026,24.815,0.491,0.957,1
4.161,12,14717.517,1547.441,7698.486,113.729,113.729,642.164,288,604.738,1.666,0.998,9.047,1.023,17.343,0.343,0.992,0.975
2.088,6,2949.745,1357.034,6841.676,24.582,24.582,507.724,288,560.211,1.2,0.998,6.423,1.019,13.719,0.143,0.96,0.994
2.088,6,3639.422,1345.752,6721.359,22.533,22.533,524.925,288,556.994,1.224,0.998,6.626,1.019,20.662,0.173,0.999,0.983
4.161,12,14721.204,1547.46,7762.471,113.771,113.771,633.606,288,604.986,1.66,0.998,8.88,1.023,16.875,0.334,0.978,0.992
9.3,27,72755.025,3560.349,9722.971,644.71,644.71,1059.333,288,771.586,4.556,0.998,23.078,1.052,88.552,1.753,0.999,0.977
8.206,24,50994.766,3087.535,9312.466,437.963,437.963,929.133,288,734.477,3.579,0.998,18.457,1.041,60.7,1.202,0.967,0.986
8.206,24,50995.498,3087.566,9315.297,438.062,438.062,932.559,288,736.07,3.575,0.998,18.438,1.041,60.9,1.206,0.962,0.986
3.144,9,8378.705,1386.755,7111.051,60.351,60.351,587.202,288,581.986,1.389,0.998,7.479,1.02,12.341,0.244,0.966,0.989
9.3,27,72768.359,3560.407,9763.51,644.807,644.807,1085.744,288,780.823,4.51,0.998,22.688,1.05,90.107,1.784,0.969,0.984
7.148,21,38987.386,2678.084,9131.675,332.273,332.273,817.698,288,689.151,2.966,0.998,15.398,1.036,43.362,0.859,0.973,0.996
8.206,24,50993.271,3087.462,9301.21,437.955,437.955,906.267,288,725.749,3.594,0.998,18.425,1.042,59.139,1.171,0.992,0.992
3.144,9,8374.405,1386.731,7033.215,60.302,60.302,573.09,288,574.958,1.393,0.998,7.502,1.021,11.814,0.234,1,0.988
6.175,18,29790.007,2307.501,8818.288,246.213,246.213,787.348,288,671.818,2.505,0.998,13.314,1.03,35.032,0.694,0.964,0.98
5.14,15,21625.75,1924.306,8463.35,175.211,175.211,713.935,288,637.446,2.089,0.998,11.247,1.026,25.583,0.506,0.983,0.975
9.3,27,72768.98,3560.396,9760.081,644.895,644.895,1082.37,288,779.748,4.514,0.998,22.708,1.05,89.87,1.779,0.972,0.984
2.088,6,6928.831,1368.101,6773.217,26.656,26.656,602.889,288,569.943,1.33,0.998,7.163,1.02,13.239,0.267,0.992,0.992
5.14,15,21623.767,1924.319,8461.24,175.243,175.243,698.137,288,632.765,2.09,0.998,11.15,1.027,24.741,0.49,0.995,0.985
8.206,24,50996.143,3087.559,9311.233,438.007,438.007,936.812,288,736.099,3.583,0.998,18.576,1.041,61.369,1.215,0.965,0.98
1.138,3,4109.393,1312.858,6670.133,5.502,5.502,577.072,288,561.659,1.226,0.998,6.575,1.019,31.323,0.241,0.971,0.998
2.088,6,3164.294,1351.426,6813.637,23.568,23.568,520.291,288,561.561,1.207,0.998,6.505,1.019,17.336,0.159,0.963,0.987
2.088,6,4747.139,1344.032,6795.83,22.305,22.305,576.54,288,570.026,1.257,0.998,6.846,1.019,23.959,0.228,0.96,0.979
3.144,9,8375.662,1386.737,7062.904,60.318,60.318,565.035,288,573.605,1.391,0.998,7.423,1.021,11.468,0.227,0.999,0.999
1.138,3,2776.759,1406.24,6675.234,10.696,10.696,504.904,288,552.892,1.2,0.998,6.4,1.019,0,0.137,0.994,0.996
1.138,3,1505.291,1384.605,6661.043,9.453,9.453,477.251,288,549.244,1.149,0.998,6.164,1.019,1.177,0.102,0.984,0.988
2.088,6,4803.151,1344.16,6781.495,22.314,22.314,579.012,288,570.17,1.259,0.998,6.881,1.019,24.003,0.23,0.963,0.976
7.148,21,39009.429,2678.003,9115.215,332.504,332.504,815.479,288,684.538,2.988,0.998,15.673,1.036,43.553,0.862,0.995,0.984
3.144,9,8374.431,1386.731,7029.327,60.298,60.298,578.733,288,576.498,1.393,0.998,7.537,1.02,12.045,0.238,0.996,0.983
2.088,6,5053.847,1344.671,6781.585,22.417,22.417,587.333,288,571.431,1.267,0.998,6.929,1.019,24.132,0.24,0.962,0.975
6.175,18,29761.189,2306.805,8797.412,245.993,245.993,783.898,288,669.041,2.511,0.998,13.393,1.03,34.92,0.691,0.979,0.976
3.144,9,8380.951,1386.767,7160.207,60.379,60.379,582.526,288,582.328,1.387,0.998,7.397,1.02,12.126,0.24,0.957,1
7.148,21,39001.529,2678.057,9121.689,332.308,332.308,804.132,288,682.816,2.981,0.998,15.467,1.036,42.626,0.844,0.994,0.996
2.088,6,6025.577,1391.897,6796.109,31.076,31.076,575.59,288,568.88,1.31,0.998,7.051,1.02,0,0.221,0.986,0.99
3.144,9,8375.818,1386.739,7056.101,60.317,60.317,581.504,288,578.3,1.392,0.998,7.517,1.02,12.142,0.24,0.986,0.985
8.206,24,50996.503,3087.562,9314.135,438.018,438.018,942.898,288,738.355,3.58,0.998,18.598,1.041,61.796,1.223,0.959,0.978
6.175,18,29790.432,2307.469,8817.752,246.258,246.258,766.409,288,665.812,2.506,0.998,13.162,1.03,33.765,0.668,0.977,0.993
1.138,3,4966.519,1353.111,6622.21,7.658,7.658,588.022,288,562.719,1.263,0.998,6.836,1.019,17.016,0.245,0.994,0.987
6.175,18,29797.907,2307.22,8846.547,246.365,246.365,770.923,288,669.628,2.495,0.998,13.041,1.03,33.883,0.671,0.956,0.999
2.088,6,6859.536,1380.215,6794.35,28.906,28.906,597.539,288,570.52,1.331,0.998,7.15,1.02,6.787,0.256,0.988,0.994
7.148,21,38977.563,2678.081,9141.031,332.157,332.157,823.761,288,693.174,2.954,0.998,15.283,1.035,43.585,0.863,0.958,1
5.14,15,21637.864,1924.337,8504.569,175.336,175.336,714.608,288,641.893,2.075,0.998,11.032,1.026,25.435,0.503,0.954,0.99
8.206,24,50994.507,3087.542,9321.62,438.096,438.096,925.033,288,735.806,3.564,0.998,18.218,1.041,60.102,1.19,0.958,0.996
1.138,3,6191.349,1397.97,6733.812,10.432,10.432,626.848,288,576.305,1.309,0.998,7.08,1.019,0,0.271,0.955,0.987
9.3,27,72765.97,3560.4,9757.227,644.824,644.824,1083.009,288,779.69,4.518,0.998,22.769,1.05,90.003,1.782,0.973,0.982
4.161,12,14719.329,1547.452,7732.871,113.742,113.742,635.203,288,604.235,1.663,0.998,8.941,1.023,16.982,0.336,0.986,0.986
2.088,6,5960.407,1350.224,6816.25,23.448,23.448,608.43,288,575.523,1.295,0.998,7.046,1.019,22.438,0.265,0.955,0.981
6.175,18,29790.976,2307.46,8821.526,246.244,246.244,788.927,288,672.551,2.504,0.998,13.308,1.03,35.109,0.695,0.961,0.98
7.148,21,38984.833,2678.08,9132.546,332.109,332.109,829.033,288,692.628,2.965,0.998,15.472,1.035,44.124,0.874,0.965,0.99
6.175,18,29791.072,2307.432,8819.766,246.191,246.191,762.704,288,664.926,2.505,0.998,13.124,1.031,33.528,0.664,0.978,0.996
2.088,6,4722.313,1393.663,6845.829,31.393,31.393,539.471,288,565.198,1.268,0.998,6.757,1.02,0,0.175,0.973,0.998
3.144,9,8373.942,1386.721,7019.668,60.296,60.296,580.675,288,576.72,1.393,0.998,7.559,1.02,12.13,0.24,0.997,0.98
3.144,9,8380.991,1386.768,7159.465,60.37,60.37,586.252,288,583.425,1.387,0.998,7.416,1.02,12.276,0.243,0.954,0.997
2.088,6,4986.075,1394.721,6799.274,31.583,31.583,551.122,288,566.12,1.278,0.998,6.883,1.02,0,0.187,0.982,0.987
9.3,27,72777.603,3560.423,9777.127,644.98,644.98,1082.73,288,781.231,4.492,0.998,22.387,1.05,89.454,1.771,0.964,0.994
3.144,9,8377.453,1386.748,7084.073,60.338,60.338,591.025,288,582.148,1.39,0.998,7.532,1.02,12.509,0.248,0.97,0.982
4.161,12,14724.541,1547.469,7803.431,113.782,113.782,650.655,288,611.334,1.656,0.998,8.92,1.022,17.608,0.349,0.954,0.985
8.206,24,50994.88,3087.497,9309.498,437.982,437.982,939.285,288,736.286,3.586,0.998,18.643,1.041,61.623,1.22,0.966,0.977
9.3,27,72769.054,3560.39,9741.832,644.931,644.931,1054.278,288,771.501,4.534,0.998,22.684,1.051,87.626,1.735,0.993,0.99
4.161,12,14720.942,1547.46,7763.413,113.765,113.765,627.582,288,603.348,1.66,0.998,8.84,1.023,16.596,0.329,0.982,0.997
3.144,9,8376.864,1386.744,7076.95,60.332,60.332,581.763,288,579.133,1.391,0.998,7.493,1.02,12.141,0.24,0.98,0.988
6.175,18,29793.13,2307.348,8827.206,246.245,246.245,766.28,288,666.605,2.502,0.998,13.11,1.03,33.705,0.667,0.971,0.996
2.088,6,4221.659,1391.218,6810.471,30.901,30.901,531.291,288,563.879,1.252,0.998,6.734,1.02,0,0.163,0.977,0.988
6.175,18,29790.283,2307.491,8819.462,246.205,246.205,791.169,288,673.001,2.505,0.998,13.336,1.03,35.255,0.698,0.961,0.978
4.161,12,14723.029,1547.463,7780.594,113.787,113.787,647.356,288,609.509,1.658,0.998,8.938,1.022,17.484,0.346,0.963,0.984
4.161,12,14718.525,1547.445,7713.412,113.741,113.741,643.957,288,605.842,1.665,0.998,9.032,1.023,17.408,0.345,0.986,0.976
1.138,3,3273.775,1324.674,6624.444,6.178,6.178,569.547,288,562.256,1.203,0.998,6.581,1.019,28.385,0.221,0.969,0.975
7.148,21,38987.704,2678.08,9130.632,332.17,332.17,823.01,288,690.431,2.967,0.998,15.458,1.036,43.75,0.866,0.971,0.992
5.14,15,21631.731,1924.314,8482.019,175.245,175.245,719.892,288,641.063,2.083,0.998,11.186,1.026,25.817,0.511,0.966,0.978
7.148,21,38987.194,2678.075,9129.511,332.265,332.265,835.151,288,693.643,2.968,0.998,15.574,1.035,44.607,0.883,0.965,0.984
3.144,9,8375.794,1386.737,7065.413,60.32,60.32,564.274,288,573.464,1.391,0.998,7.416,1.021,11.435,0.226,0.999,1
9.3,27,72777.984,3560.41,9762.548,644.947,644.947,1059.563,288,774.376,4.508,0.998,22.367,1.051,87.614,1.734,0.981,0.999
4.161,12,14722.862,1547.463,7778.879,113.784,113.784,649.58,288,610.05,1.659,0.998,8.955,1.022,17.587,0.348,0.962,0.982
5.14,15,21635.505,1924.315,8492.692,175.298,175.298,727.32,288,644.256,2.079,0.998,11.18,1.026,26.162,0.518,0.954,0.977
2.088,6,6139.951,1352.066,6807.508,23.773,23.773,614.795,288,576.434,1.301,0.998,7.099,1.019,21.753,0.271,0.956,0.978
6.175,18,29761.635,2306.831,8786.055,245.972,245.972,765.458,288,662.787,2.516,0.998,13.319,1.031,33.863,0.67,0.998,0.984
7.148,21,39000.517,2678.047,9120.375,332.302,332.302,822.559,288,687.817,2.981,0.998,15.637,1.036,43.935,0.87,0.984,0.984
7.148,21,39001.837,2678.041,9119.398,332.306,332.306,822.93,288,687.687,2.982,0.998,15.657,1.036,43.981,0.871,0.985,0.983
9.3,27,72762.074,3560.382,9763.89,645.068,645.068,1099.735,288,784.183,4.513,0.998,22.869,1.049,91.426,1.81,0.963,0.976
1.138,3,2378.16,1400.559,6669.105,10.351,10.351,493.139,288,550.722,1.184,0.998,6.316,1.019,0.38,0.123,0.995,0.996
7.148,21,38982.606,2678.077,9133.991,332.112,332.112,834.445,288,694.533,2.962,0.998,15.489,1.035,44.464,0.88,0.96,0.988
2.088,6,5469.569,1346.861,6824.043,22.825,22.825,594.029,288,573.312,1.279,0.998,6.935,1.019,22.981,0.249,0.954,0.984
3.144,9,8381.748,1386.771,7174.338,60.393,60.393,585.237,288,583.642,1.386,0.998,7.394,1.02,12.227,0.242,0.951,1
7.148,21,38999.699,2678.066,9123.155,332.295,332.295,802.804,288,682.782,2.979,0.998,15.43,1.036,42.503,0.842,0.993,0.998
2.088,6,3775.503,1386.81,6831.342,30.064,30.064,517.634,288,562.016,1.235,0.998,6.607,1.02,0,0.147,0.972,0.993
6.175,18,29791.456,2307.407,8820.761,246.222,246.222,758.53,288,663.81,2.505,0.998,13.088,1.031,33.268,0.659,0.98,0.999
9.3,27,72772.157,3560.409,9757.047,644.879,644.879,1067.45,288,775.876,4.516,0.998,22.572,1.051,88.515,1.752,0.98,0.991
8.206,24,50993.839,3087.495,9311.176,437.997,437.997,913.749,288,730.205,3.579,0.998,18.306,1.042,59.476,1.177,0.976,0.995
7.148,21,38990.95,2678.068,9126.022,332.202,332.202,837.26,288,693.395,2.973,0.998,15.652,1.035,44.826,0.888,0.968,0.98
4.161,12,14720.136,1547.452,7738.808,113.75,113.75,644.025,288,606.901,1.662,0.998,8.988,1.022,17.381,0.344,0.978,0.98
4.161,12,14722.881,1547.468,7792.305,113.785,113.785,630.794,288,605.391,1.657,0.998,8.812,1.023,16.712,0.331,0.971,0.999
2.088,6,5909.904,1393.038,6775.544,31.283,31.283,575.86,288,568.603,1.308,0.998,7.068,1.02,0,0.219,0.989,0.984
5.14,15,21629.333,1924.344,8482.95,175.241,175.241,688.607,288,632.263,2.083,0.998,10.969,1.027,24.128,0.478,0.986,1
5.14,15,21630.046,1924.339,8484.041,175.284,175.284,694.84,288,634.163,2.082,0.998,11.006,1.027,24.462,0.484,0.981,0.996
2.088,6,3017.007,1374.036,6812.394,27.673,27.673,503.018,288,559.738,1.207,0.998,6.49,1.02,4.805,0.13,0.97,0.987
8.206,24,50982.629,3087.081,9293.766,437.86,437.86,924.252,288,728.623,3.606,0.998,18.774,1.042,60.805,1.204,0.992,0.975
1.138,3,5580.486,1403.298,6720.948,10.672,10.672,598.023,288,570.183,1.292,0.998,6.939,1.019,0,0.242,0.969,0.993
2.088,6,6082.441,1350.903,6735.02,23.516,23.516,587.138,288,565.954,1.302,0.998,7.041,1.019,21.215,0.252,0.999,0.987
4.161,12,14724.17,1547.467,7795.059,113.796,113.796,652.84,288,611.596,1.657,0.998,8.948,1.022,17.716,0.351,0.955,0.982
3.144,9,8376.408,1386.742,7071.245,60.327,60.327,576.775,288,577.435,1.391,0.998,7.474,1.02,11.942,0.236,0.986,0.991
3.144,9,8375.784,1386.739,7048.45,60.316,60.316,593.098,288,581.453,1.392,0.998,7.587,1.02,12.612,0.25,0.978,0.975
3.144,9,8379.326,1386.758,7115.471,60.36,60.36,599.989,288,585.947,1.389,0.998,7.539,1.02,12.847,0.254,0.954,0.98
5.14,15,21624.321,1924.328,8464.731,175.214,175.214,690.039,288,630.816,2.089,0.998,11.076,1.027,24.285,0.481,0.998,0.992
6.175,18,29762.001,2306.842,8792.143,246.016,246.016,766.848,288,663.725,2.514,0.998,13.296,1.031,33.914,0.671,0.993,0.985
6.175,18,29791.093,2307.438,8821.188,246.236,246.236,777.528,288,669.289,2.504,0.998,13.226,1.03,34.423,0.682,0.968,0.987
8.206,24,50994.375,3087.525,9314.938,438.022,438.022,922.91,288,733.524,3.574,0.998,18.333,1.041,60.121,1.19,0.967,0.992
3.144,9,8380.805,1386.766,7154.279,60.373,60.373,587.843,288,583.72,1.387,0.998,7.431,1.02,12.342,0.244,0.954,0.995
1.138,3,1365.728,1359.914,6632.213,7.979,7.979,469.684,288,545.338,1.141,0.998,6.099,1.019,5.586,0.099,0.996,0.993
5.14,15,21634.783,1924.312,8489.837,175.308,175.308,727.232,288,643.935,2.08,0.998,11.194,1.026,26.171,0.518,0.956,0.976
9.3,27,72777.351,3560.424,9778.601,645.164,645.164,1085.879,288,782.108,4.491,0.998,22.401,1.05,89.718,1.776,0.962,0.993
4.161,12,14724.925,1547.474,7818.381,113.798,113.798,638.393,288,608.541,1.655,0.998,8.817,1.022,17.033,0.337,0.958,0.997
8.206,24,50993.777,3087.485,9303.331,438.072,438.072,914.995,288,728.543,3.591,0.998,18.482,1.042,59.798,1.184,0.985,0.988
3.144,9,8374.896,1386.733,7038.315,60.305,60.305,579.243,288,576.978,1.393,0.998,7.528,1.02,12.061,0.239,0.993,0.984
1.138,3,268.738,1336.231,6712.894,6.807,6.807,455.614,288,546.955,1.093,0.998,5.836,1.019,12.542,0.082,0.953,0.995
3.144,9,8375.354,1386.736,7050.861,60.313,60.313,575.311,288,576.262,1.392,0.998,7.492,1.021,11.894,0.235,0.993,0.989
3.144,9,8378.986,1386.756,7107.726,60.35,60.35,602.464,288,586.395,1.389,0.998,7.561,1.02,12.949,0.256,0.954,0.977
9.3,27,72770.231,3560.425,9782.776,644.891,644.891,1103.308,288,786.561,4.489,0.998,22.557,1.049,91.258,1.806,0.953,0.985
5.14,15,21628.385,1924.307,8470.8,175.22,175.22,718.103,288,639.394,2.086,0.998,11.235,1.026,25.772,0.51,0.975,0.975
9.3,27,72763.654,3560.384,9762.028,644.862,644.862,1094.5,288,782.8,4.514,0.998,22.833,1.05,90.979,1.801,0.966,0.978
6.175,18,29761.644,2306.764,8802.413,246.001,246.001,773.47,288,666.528,2.51,0.998,13.288,1.03,34.259,0.678,0.982,0.984
5.14,15,21622.829,1924.315,8457.648,175.221,175.221,699.042,288,632.651,2.091,0.998,11.176,1.027,24.806,0.491,0.997,0.983
8.206,24,50993.071,3087.452,9301.39,438.074,438.074,901.887,288,724.652,3.593,0.998,18.372,1.042,58.772,1.164,0.994,0.995
6.175,18,29762.568,2306.858,8807.857,245.942,245.942,784.138,288,670.038,2.508,0.998,13.337,1.03,34.876,0.69,0.972,0.979
2.088,6,6925.474,1379.186,6760.727,28.706,28.706,605.035,288,570.988,1.334,0.998,7.224,1.02,7.354,0.263,0.993,0.985
3.144,9,8377.285,1386.747,7087.409,60.337,60.337,577.387,288,578.199,1.39,0.998,7.457,1.02,11.958,0.237,0.981,0.993
6.175,18,29795.444,2307.272,8835.712,246.307,246.307,767.263,288,667.632,2.499,0.998,13.072,1.03,33.719,0.668,0.965,0.998
1.138,3,4946.221,1356.621,6621.106,7.837,7.837,582.966,288,561.627,1.263,0.998,6.823,1.019,15.327,0.24,0.998,0.989
8.206,24,50993.509,3087.485,9310.76,438.085,438.085,908.696,288,728.794,3.579,0.998,18.256,1.042,59.072,1.169,0.979,0.998
9.3,27,72766.259,3560.39,9753.828,644.735,644.735,1079.683,288,778.631,4.522,0.998,22.789,1.05,89.771,1.777,0.976,0.982
5.14,15,21636.917,1924.335,8501.691,175.328,175.328,714.501,288,641.568,2.076,0.998,11.046,1.026,25.442,0.504,0.956,0.989
4.161,12,14720.062,1547.456,7746.855,113.753,113.753,630.495,288,603.496,1.661,0.998,8.887,1.023,16.749,0.332,0.985,0.992
2.088,6,4945.751,1395.112,6755.586,31.648,31.648,553.757,288,565.599,1.279,0.998,6.945,1.02,0,0.189,0.991,0.977
9.3,27,72776.139,3560.41,9765.04,645.091,645.091,1070.395,288,777.228,4.506,0.998,22.46,1.05,88.592,1.754,0.975,0.994
8.206,24,50992.97,3087.446,9300.736,438.02,438.02,899.573,288,723.884,3.594,0.998,18.359,1.042,58.6,1.16,0.996,0.996
8.206,24,50994.199,3087.498,9307.428,438.074,438.074,929.287,288,733.244,3.587,0.998,18.562,1.041,60.854,1.205,0.973,0.982
1.138,3,3917.099,1388.516,6638.208,9.737,9.737,555.677,288,561.08,1.238,0.998,6.714,1.019,4.537,0.194,0.989,0.98
9.3,27,72759.725,3560.364,9726.66,645.05,645.05,1053.848,288,770.414,4.552,0.998,22.947,1.052,87.942,1.741,1,0.982
5.14,15,21633.106,1924.33,8490.069,175.261,175.261,708.16,288,638.577,2.08,0.998,11.064,1.026,25.154,0.498,0.968,0.989
5.14,15,21620.506,1924.305,8448.748,175.194,175.194,704.284,288,633.207,2.094,0.998,11.261,1.027,25.13,0.497,1,0.976
1.138,3,1266.253,1365.332,6640.973,8.307,8.307,468.185,288,546.001,1.137,0.998,6.087,1.019,2.843,0.095,0.991,0.991
6.175,18,29761.942,2306.762,8801.316,245.948,245.948,768.171,288,664.919,2.51,0.998,13.255,1.031,33.943,0.672,0.986,0.987
2.088,6,3675.563,1386.08,6785.816,29.911,29.911,519.344,288,561.539,1.233,0.998,6.657,1.02,0,0.147,0.98,0.982
7.148,21,39002.301,2678.041,9119.462,332.421,332.421,819.597,288,686.746,2.982,0.998,15.629,1.036,43.749,0.866,0.987,0.985
2.088,6,5133.913,1394.171,6844.106,31.497,31.497,549.062,288,566.344,1.281,0.998,6.827,1.02,0,0.188,0.975,0.999
3.144,9,8377.005,1386.745,7074.79,60.333,60.333,590.48,288,581.648,1.391,0.998,7.54,1.02,12.492,0.247,0.973,0.981
4.161,12,14725.47,1547.475,7822.002,113.811,113.811,644.139,288,610.279,1.654,0.998,8.848,1.022,17.291,0.342,0.953,0.993
6.175,18,29793.611,2307.345,8829.664,246.301,246.301,776.87,288,669.848,2.501,0.998,13.175,1.03,34.336,0.68,0.963,0.99
1.138,3,4161.561,1319.372,6627.348,5.733,5.733,565.383,288,557.017,1.23,0.998,6.587,1.019,29.24,0.232,0.995,1
6.175,18,29762.95,2306.786,8797.277,245.955,245.955,752.09,288,659.937,2.513,0.998,13.16,1.031,32.979,0.653,0.999,0.996
2.088,6,3353.946,1381.694,6756.957,29.083,29.083,513.648,288,560.256,1.222,0.998,6.636,1.02,0.898,0.139,0.984,0.975
5.14,15,21633.499,1924.314,8486.819,175.282,175.282,722.558,288,642.31,2.081,0.998,11.179,1.026,25.937,0.513,0.961,0.978
5.14,15,21625.823,1924.342,8472.757,175.245,175.245,683.133,288,629.653,2.086,0.998,10.986,1.027,23.873,0.473,0.997,1
6.175,18,29791.929,2307.387,8822.904,246.213,246.213,762.661,288,665.189,2.504,0.998,13.107,1.031,33.508,0.663,0.976,0.997
2.088,6,3387.759,1381.58,6817.961,29.08,29.08,509.687,288,560.839,1.221,0.998,6.555,1.02,0.694,0.136,0.972,0.989
4.161,12,14724.806,1547.474,7816.043,113.806,113.806,637.935,288,608.32,1.655,0.998,8.818,1.022,17.014,0.337,0.959,0.997
2.088,6,3704.675,1385.935,6833.014,29.896,29.896,516.099,288,561.94,1.233,0.998,6.594,1.02,0,0.145,0.971,0.993
2.088,6,3613.804,1384.567,6844.082,29.641,29.641,512.314,288,561.415,1.229,0.998,6.554,1.02,0,0.141,0.969,0.996
9.3,27,72770.818,3560.399,9757.851,645.042,645.042,1073.336,288,777.379,4.516,0.998,22.633,1.05,89.06,1.763,0.977,0.988
9.3,27,72772.895,3560.425,9778.933,644.939,644.939,1092.801,288,783.77,4.492,0.998,22.488,1.049,90.368,1.789,0.959,0.989
7.148,21,38999.938,2678.052,9120.879,332.282,332.282,821.541,288,687.647,2.98,0.998,15.62,1.036,43.854,0.868,0.984,0.985
8.206,24,50994.609,3087.542,9320.248,437.964,437.964,926.37,288,735.786,3.566,0.998,18.263,1.041,60.251,1.193,0.959,0.994
1.138,3,3297.692,1377.219,6607.177,9.057,9.057,536.735,288,556.392,1.215,0.998,6.594,1.019,7.299,0.175,0.999,0.979
9.3,27,72784.872,3560.74,9794.991,645.206,645.206,1091.566,288,784.969,4.47,0.998,22.152,1.049,89.799,1.778,0.952,1
7.148,21,38988.567,2678.07,9127.444,332.154,332.154,842.728,288,695.3,2.97,0.998,15.67,1.035,45.169,0.894,0.963,0.978
7.148,21,38979.048,2678.077,9137.479,332.176,332.176,835.824,288,695.78,2.958,0.998,15.439,1.035,44.485,0.881,0.955,0.99
8.206,24,50995.348,3087.57,9319.764,438.119,438.119,931.863,288,737.052,3.568,0.998,18.337,1.041,60.715,1.202,0.957,0.99
9.3,27,72773.005,3560.419,9775.892,644.968,644.968,1091.369,288,783.168,4.496,0.998,22.528,1.049,90.316,1.788,0.961,0.988
4.161,12,14718.034,1547.444,7706.89,113.739,113.739,642.615,288,605.207,1.665,0.998,9.035,1.023,17.354,0.344,0.989,0.976
5.14,15,21625.216,1924.322,8465.743,175.257,175.257,696.296,288,632.705,2.088,0.998,11.114,1.027,24.621,0.487,0.993,0.988
9.3,27,72769.612,3560.4,9743.582,645.07,645.07,1052.557,288,771.195,4.531,0.998,22.631,1.051,87.417,1.73,0.993,0.992
8.206,24,50994.675,3087.545,9319.842,437.956,437.956,927.391,288,735.939,3.567,0.998,18.283,1.041,60.346,1.195,0.959,0.993
1.138,3,356.795,1334.734,6661.676,6.746,6.746,471.552,288,549.794,1.097,0.998,5.955,1.019,15.276,0.098,0.955,0.977
3.144,9,8378.58,1386.754,7113.621,60.352,60.352,576.107,288,578.748,1.389,0.998,7.419,1.02,11.892,0.235,0.975,0.998
1.138,3,2445.566,1367.029,6611.36,8.431,8.431,508.17,288,551.616,1.183,0.998,6.385,1.019,6.979,0.143,0.999,0.984
7.148,21,39001.295,2678.044,9119.902,332.329,332.329,821.909,288,687.516,2.982,0.998,15.64,1.036,43.9,0.869,0.985,0.984
6.175,18,29763.005,2306.749,8800.319,245.948,245.948,750.474,288,659.739,2.512,0.998,13.131,1.031,32.862,0.651,0.998,0.998
5.14,15,21634.31,1924.316,8489.659,175.262,175.262,722.643,288,642.628,2.08,0.998,11.164,1.026,25.929,0.513,0.959,0.979
2.088,6,6231.843,1390.956,6767.513,30.903,30.903,584.995,288,569.512,1.317,0.998,7.132,1.02,0.041,0.232,0.991,0.983
5.14,15,21624.911,1924.318,8463.987,175.254,175.254,699.649,288,633.478,2.089,0.998,11.146,1.027,24.811,0.491,0.992,0.985
3.144,9,8381.538,1386.771,7171.729,60.377,60.377,586.028,288,583.789,1.386,0.998,7.401,1.02,12.26,0.243,0.951,0.999
1.138,3,646.428,1364.102,6676.527,8.347,8.347,461.515,288,548.83,1.112,0.998,5.989,1.019,0,0.079,0.964,0.983
7.148,21,38978.769,2678.077,9137.985,332.046,332.046,834.809,288,695.612,2.957,0.998,15.422,1.035,44.405,0.879,0.955,0.991
4.161,12,14722.563,1547.459,7766.946,113.779,113.779,654.926,288,611.025,1.66,0.998,9.01,1.022,17.844,0.353,0.962,0.976
3.144,9,8377.1,1386.746,7073.877,60.332,60.332,594.272,288,582.736,1.391,0.998,7.561,1.02,12.644,0.25,0.97,0.978
