VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38,VAR39,VAR40,VAR41,VAR42,VAR43,VAR44,VAR45,VAR46,VAR47,VAR48,VAR49,VAR50,VAR51,VAR52,VAR53,VAR54,VAR55,VAR56,VAR57,VAR58,VAR59,VAR60,VAR61,VAR62,VAR63,VAR64,VAR65,VAR66,VAR67,VAR68,VAR69,VAR70,VAR71,VAR72,VAR73,VAR74,VAR75,VAR76,VAR77,VAR78,VAR79,VAR80,VAR81,VAR82,VAR83,VAR84,VAR85,VAR86,VAR87,VAR88,VAR89,VAR90,VAR91,VAR92,VAR93,VAR94,VAR95,VAR96,VAR97,VAR98,VAR99,VAR100,VAR101,VAR102,VAR103,VAR121,VAR122,VAR123,VAR128,target
1585577,2.63,39.86,53.52,2.74,5.63,13.92,28.02,14.12,13.74,1585577,100,24603,70.12,0.35,32.15,31.63,13.98,18.2,30140,12091,15027,9061,10146,8285,5083,6053,313374,20.27,11.29,35.69,15.22,9.62,52.77,13.58,29.55,14.13,24.81,10.62,42.11,14.12,12.53,3.26,53.45,47.22,62.33,56.66,54.09,62.23,138864,11.53,104814,16.38,24.3,33.12,42.58,1.08,1.61,2.19,2.81,86.31,2.63,8.48,5.42,2.56,2.75,2.25,66.55,4.69,42.28,3,71824,89.36,61.95,21.96,59.26,1939,4.25,0.88,27900,49400,77100,49200,252,358,483,231,452,29.8,19.3,14.8,3416,1069,6.61,73.58,64.33,88.86,92.65,140,11326,29.31,4.19,1279.6
26801,2.17,0.97,87.45,8.87,10.19,8.72,22.76,9.69,16.12,26801,100,42487,76.7,0.83,56.23,26.57,2.15,16.3,55089,25031,25709,20260,27683,21281,14552,15363,1236,4.69,4.69,11.75,33.48,2.8,65.69,9.14,21.56,7.07,34.97,11.09,31.81,14.37,12.86,2.85,78.34,77.68,88.22,75.39,64.77,72.87,210,1.29,5187,17.7,22.46,32.29,40.27,3.43,4.35,6.25,7.79,78.17,3.48,3.22,1.77,2.13,2.49,1.81,55.47,4.49,67,2,585,95.47,47.63,1.88,15.56,1951,0.79,0.17,355000,461500,500001,145001,583,682,864,281,726,25.2,24.6,11.8,0,2,19.35,50.6,51.8,77.34,89.94,4.5,5955.8,7.7,0,273.51
14985,2.56,0.82,97.15,0.88,1.03,16.55,34.42,22.54,10.13,0,0,35545,81.47,0.95,46.81,22.45,4.68,17.04,44361,16986,17049,14098,10186,22775,9194,21922,1945,13.03,3.47,12.82,37.07,5.3,66.82,8.5,29,7.62,32.57,6.78,42.98,9.69,8.27,2.99,76.57,76.47,86.59,85.01,63.13,76.25,121,1.26,497,22.33,35.21,39.64,39.64,0.74,1.17,1.31,1.31,93.37,0.5,3.25,2.07,2.55,2.65,2.42,60.14,1.13,43.47,3,2363,71.2,57.88,1.44,77.15,1971,1.63,0.24,130700,167100,237500,106800,454,584,720,266,670,30.3,23.3,13.5,0,0,3.32,60.94,47.28,66.65,82.41,14.7,1022.4,0.99,0,428.64
18219,1.99,1.16,92.53,3.8,6.95,6.14,35.23,11.95,5.34,18219,100,54497,89.15,0.54,51.8,8.16,1.98,7.48,65085,33510,34359,27893,24570,22734,21160,25780,1010,5.55,0.7,4.11,55.06,1.87,83.81,22.14,20.8,4.2,51.79,13.74,53.41,15.09,14.35,2.62,71.05,70.77,91.18,61.36,67.44,75.29,123,2.07,1499,17.14,25.15,30.55,35.69,1.41,2.07,2.51,2.94,89.88,0.92,1.77,0.73,1.98,2.22,1.82,45.7,2.25,70.99,2,517,94.66,40.85,0.39,19.34,1960,0.58,0.38,341700,431000,500001,158301,686,863,1001,315,886,23.4,26,11.4,0,2,8.23,40.94,34.59,68.49,77.03,1.5,12277,1.05,0,538.17
15550,2.48,2.58,97.02,0.25,0.36,15.34,26.25,13.02,15.18,0,0,21989,69.77,0.79,37.58,37.41,9.25,20.22,27941,10868,10716,10524,16333,43364,0,6042,2151,14.23,16.78,38.44,8.11,10.84,52.77,37.56,18.29,29.77,17.49,13.48,25.14,15.97,14.82,2.98,67.13,63.97,78,71.51,61.94,73.72,227,1.6,131,3.05,3.05,8.4,8.4,0.03,0.03,0.07,0.07,98.04,0.31,3.56,2.44,2.42,2.48,2.32,64.27,2.07,56.01,2,413,93.82,62.71,4.6,48.91,1948,12.92,0.79,28000,37000,50300,22300,175,229,277,102,304,23.1,14.9,12.8,6,0,0.84,75.13,56.01,86.51,94.18,7.7,2014.2,0.67,0,286.67
14979,2.79,1.61,94.27,2.18,1.67,15.39,28.26,12.88,10.78,14930,100,21105,74.97,0.65,25.96,26.17,7.25,12.42,24270,9531,9758,6183,5726,4967,31609,8739,2695,18.58,16.63,35.44,9.96,7.38,58.11,27.33,19.46,21.87,17.62,10.42,21.17,15.2,13.01,3.13,72.02,69.48,85.07,74.15,67.5,72.56,183,1.48,313,22.04,25.88,55.91,69.33,0.46,0.54,1.17,1.45,96.44,0.68,4.49,3.48,2.7,2.76,2.6,68.49,4.01,38.69,3,397,93.11,67.2,2.77,39.55,1975,10.78,0.36,35800,44500,65100,29300,157,224,284,127,283,24.5,21.7,12.9,8,6,2.1,68.1,44.89,70.48,85.69,15.2,986.5,0,0,105.23
12777,2.79,1.11,97.96,0.8,0.33,20.03,28.18,18.99,16.31,9277,73.08,27154,66.51,0.61,56.82,37.21,4.55,27.62,32701,12687,12785,6875,0,9195,0,15971,830,7.54,8.81,21.41,17.87,5.82,46.17,12.78,26.94,12.08,31.92,5.44,31.76,6.45,5.98,2.92,84.55,83.13,89.47,84.97,60.13,67.22,61,0.64,222,0,24.77,40.99,40.99,0,0.43,0.71,0.71,95.42,0.49,2.14,1.57,2.42,2.61,1.85,81.38,0.31,33.47,3,183,96.16,75.64,1.64,57.38,1964,1.4,0.5,44900,59700,82200,37300,200,270,327,127,354,23.3,18.6,12.4,23,0,1.75,89.08,63.21,81.87,95.98,20.2,631.1,0.86,0,536.23
14192,2.39,15.78,83.6,0.28,0.54,13.13,24.44,12.11,16.08,0,0,21372,72.88,0.54,27.19,33.86,9.1,11.64,27227,12012,13223,5903,8914,8001,7875,5211,2446,17.55,18.45,41.63,11.72,5.11,60.68,46.89,17.48,33.61,18.14,12.49,27.2,15.55,14.15,2.89,61.42,56.02,64.39,66.17,73.82,76.95,628,4.97,95,0,0,16.84,16.84,0,0,0.11,0.11,97.78,0.21,2.89,2.04,2.36,2.39,2.31,63.85,2.09,48.85,3,409,93.55,63.11,1.96,33.99,1961,10.39,0.76,33200,47600,71600,38400,164,232,297,133,317,25.4,19.6,13,15,0,0.67,82.37,60.29,87.63,94.4,14.1,1008.8,0.21,0,972.89
13882,2.43,0.42,98.64,0.7,0.41,12.33,26.28,12.32,10.34,13882,100,34835,83.12,1.19,42.38,21.6,3.16,16.17,40331,15627,15684,15506,7450,8378,13276,15807,547,3.98,7.65,19.58,16.17,4.39,67.49,23.95,18.47,15.08,28.65,10.75,24.18,13.83,12.37,2.92,76.97,77.2,90.38,79.25,69.25,77.44,65,0.65,194,0,0,19.07,35.05,0,0,0.27,0.49,97.39,0.25,2.1,1.45,2.4,2.68,1.93,70.38,0.95,38.78,3,153,97.39,63.08,0,15.69,1966,1.54,0,59700,76900,96500,36800,282,336,392,110,404,21.5,18.3,11.4,0,0,1.4,73.33,53.36,85.26,93.52,11.3,1230,1.32,0,113.81
183521,2.45,33.95,63.88,1.43,0.96,16.19,31.46,17.63,10.54,183521,100,29184,82.31,0.57,38.73,23.42,5.02,13.22,36678,15644,19141,9327,11954,11286,10359,12777,20214,11.58,7.63,20.79,29.94,4.52,67.55,19.21,23.77,14.5,28.21,10.3,36,14.13,12.39,2.95,66.12,62.21,74.09,69.75,70.81,77.13,7233,5.86,4839,23.52,37.43,48.61,58.67,0.62,0.99,1.28,1.55,95.54,0.84,3.41,2.17,2.33,2.49,2.15,57.33,2.37,50.51,2,5506,93.15,53.67,6.57,29.48,1967,4.26,0.3,59400,78500,113200,53800,273,358,438,165,437,24.9,21.1,12.9,132,2,2.64,64.42,44.82,74.82,85.38,82.7,2220.1,1.57,3.19,861.57
15757,2.55,1.99,96.35,0.64,2.58,12.2,26.05,12.38,14.87,15757,100,27289,71.63,0.44,41.04,36.44,9.87,20.44,33451,12236,12308,10462,13140,11297,9351,10596,1702,10.88,12.66,33.88,8.82,6.47,58.24,27.65,19.68,20.11,13.39,9.24,30.13,13.19,11.38,3.1,67.12,63.11,71.68,70.75,58.94,69.46,513,4.19,501,5.19,5.19,17.76,32.14,0.17,0.17,0.56,1.02,92.6,0.95,4.16,2.93,2.53,2.67,2.35,61.55,1.44,44.19,3,454,93.15,58.47,5.73,37.44,1939,4.07,0.54,68800,88900,114900,46100,297,433,522,225,489,29.2,22.7,15.3,12,1,3.18,61.75,58.66,82.66,93.79,3.3,4716,1.19,0,238.59
75636,2.9,1.47,74.77,6.44,25.13,14.83,26.95,12.62,9.87,75636,100,29463,75.13,1.74,36.94,24.16,13.96,13.18,32662,12994,15012,7809,11967,6866,6660,6582,13075,17.62,12.15,24.77,19.65,6.83,59.13,11.24,27.96,11.13,28.86,9.68,27.39,14.69,12.33,3.31,73.55,69.59,78.91,72.32,48.56,60.31,2104,3.73,8507,19.78,29,37.77,53.6,2.23,3.26,4.25,6.03,76.34,6.36,8.05,6.06,2.84,2.83,2.84,60.41,8.84,44.8,3,1043,96.16,60.51,3.07,17.55,1974,2.9,0.23,72100,90300,118300,46200,308,384,479,171,461,31,22.3,12.1,68,8,11.25,60.18,39.57,76.26,91.5,24.3,3107.5,0.8,0,776.61
35701,2.46,3.17,93.5,1.8,3.84,11.46,28.31,13.17,14.76,35701,100,30786,75.25,0.18,39.13,31.65,8.59,18.34,37397,14220,14344,13670,24170,11018,9485,8166,3399,9.6,9.36,27.07,11.33,7.59,60.31,12.82,24.08,12.3,20.97,7.76,37.33,11.38,9.73,3.05,69.68,69.25,73.37,69.9,45.85,59.4,790,2.88,4039,15.42,23.64,28.57,32.85,1.75,2.67,3.23,3.72,84.18,3.18,4.38,2.88,2.43,2.68,2.25,45.64,2.52,63.34,2,888,94.24,41.34,0.9,36.37,1939,1.67,0.5,131700,156100,177000,45300,385,521,631,246,611,25.1,24.2,13.7,0,0,11.31,79.86,63.89,87.19,94.49,3.5,10186.3,17.59,0,1678.08
10434,2.99,0.73,94.12,0.42,2.42,16.92,28.61,12.86,4.48,10434,100,36512,88.73,1.65,41.06,11.68,3.1,13.16,39622,12784,13062,8374,9161,972,10870,7957,399,3.86,4.25,16.93,13.02,4.37,72.18,15.12,19.35,11.31,21.85,7.53,21.31,10.94,9.28,3.26,83.52,81.81,95.31,89.06,70.54,76.22,5,0.07,65,7.69,7.69,18.46,18.46,0.05,0.05,0.12,0.12,97.77,0.08,3.84,3.26,2.97,3.01,2.82,78.83,2.49,19.35,3,291,92.31,77.72,1.72,54.3,1978,1.72,0.32,42000,55200,73000,31000,266,333,409,143,467,21.7,19,12.2,0,0,0.62,59.72,51.11,67.1,87.98,12.4,839,0,0,171.7
117229,2.43,3.43,71.63,19.33,13.17,10.1,28.52,12.03,9.53,117229,100,46403,86.53,0.68,54.52,18.06,4.71,13.6,53081,22309,24304,17869,15875,18457,12448,13631,5461,4.69,4.68,12.91,37.06,3.96,72.41,40.18,17.11,8.47,40.52,11.09,36.38,15.21,13.13,3,74.78,71.96,88.06,76.12,63.33,69.94,1741,2.35,26394,19.26,31.01,42.47,53.56,4.34,6.98,9.56,12.06,72.86,4.55,5.4,3.35,2.42,2.56,2.28,51.74,8.4,59.72,2,2493,95.09,48.9,0.24,9.39,1967,0.82,0.29,259000,332700,407600,148600,624,728,905,281,784,25.3,22.6,10.9,0,0,22.51,38.84,44.71,72.49,83.33,22.7,5167.9,2.58,3.48,249.62
40773,3.03,1.48,89.52,3.46,17.76,14.82,27.77,12.63,7.43,0,0,35083,79.81,0.82,29.32,21.92,12.42,15.32,38158,12813,12961,11933,12431,11521,11187,9866,3981,9.88,9.36,25.12,10.11,6.97,62.15,19.16,18.08,19.04,19.46,11.12,26.52,14.48,12.82,3.36,75.51,72.84,81.8,77.9,50.83,61.59,997,3.37,2880,10.42,18.89,27.4,33.92,0.74,1.33,1.94,2.4,86.18,2.48,7.55,5.99,3.02,3.06,2.96,59.45,7.42,41.49,3,541,96.13,58.64,1.48,23.11,1976,3.79,0.49,112600,140500,169600,57000,403,473,580,177,542,25.5,25.3,12.1,8,0,7.06,61.94,38.83,67.55,91.46,9.1,4462.9,0,0,617.09
23706,2.31,4.42,94.79,0.54,0.45,12.46,22.58,11.7,19.59,23706,100,16442,59.01,0.2,33.74,43.46,14.84,20.76,21707,11063,11220,6573,16871,28856,1047,23418,6096,26.39,13.84,31.86,10.81,10.56,44.54,10.3,30.75,16.19,22.31,11.76,27.33,14.96,13.57,2.9,60.6,58.28,56.26,61.4,52.68,59.62,695,3.26,264,6.82,6.82,8.71,14.39,0.08,0.08,0.1,0.16,97.22,0.32,3.24,2.04,2.25,2.36,2.11,58.09,0.79,45.4,3,1165,89.81,55.37,4.21,65.84,1939,6.16,0.32,28100,40700,57600,29500,152,211,277,125,274,28.1,18.4,13.5,30,0,1.11,73.45,56.31,88.15,91.15,8.6,2763.5,1.49,0,1121.64
16200,2.48,12.99,86.4,0.46,0.59,13.29,24.38,11.27,15.7,0,0,21468,69.63,1.17,35.17,34.08,10.34,18.48,28372,11749,12354,7306,8779,16893,0,8670,2893,18.53,18.7,32.58,14.92,9.11,51.69,13.1,30.79,15.58,24.54,11.02,23.51,14.61,12.99,2.94,68.73,65.61,70.45,73.41,56.49,65.03,441,3.07,129,6.2,6.2,14.73,21.71,0.05,0.05,0.12,0.17,98.36,0,2.88,2.02,2.4,2.48,2.24,67.51,1.78,49.23,3,614,91.41,65.28,2.12,43.32,1964,10,1.15,30600,42300,63800,33200,144,205,258,114,273,26.3,16.4,11.4,0,0,0.8,77.46,55.29,85.79,93.05,13.3,1216.9,0.1,0,1046.93
18820,2.71,0.2,98.92,0.59,2.02,13.33,25.15,12.38,13.66,14849,78.9,36247,77.74,0.45,43.52,31.66,5.2,19.59,40914,14273,14236,17783,41000,3037,31408,14074,753,4,15.68,33.26,11.89,4.75,66.8,32.46,17.58,21.24,19.02,6.47,27.77,8.19,7.36,3.14,84.69,83.1,93.86,86.85,69.72,76.51,203,1.44,3024,4,5.92,6.75,10.35,0.64,0.95,1.08,1.66,70.78,5.55,3.37,2.59,2.7,2.85,2.22,80.85,1.41,37.77,3,234,96.75,76.7,0.85,53.42,1960,1.57,0.26,104000,128300,157900,53900,325,443,554,229,522,25.1,19.5,13.9,0,0,16.07,72.71,69.07,92.99,95.27,28.1,669.1,0.2,0,331.11
33284,2.35,1.3,96.06,2.23,1.97,8.29,29.53,12.09,14.95,33284,100,43490,79.12,0.78,59.34,27.31,4.89,17.3,49467,20382,20518,19823,0,16535,9503,16690,1846,5.64,8.19,16.24,41.43,4.59,67.98,15.34,34.68,7.38,44.59,6.09,43.03,8.23,7.28,2.92,77.9,76.2,91.36,81.14,69.18,72.55,439,2.08,5562,10.5,16.97,22.71,30.19,1.75,2.84,3.79,5.04,78.29,3.75,3.3,1.91,2.3,2.45,2.17,48.89,1.35,60.9,2,558,96.22,45.85,1.25,39.43,1939,0.66,0.21,168100,196700,242300,74200,516,722,896,380,813,23.5,19.8,14.5,0,0,16.71,58.53,56.97,77.6,85.98,4.3,7816.8,16.45,0,740.32
17987,2.51,6.38,91.63,1.36,0.9,10.63,24.68,10.21,14.46,17994,100,28727,75.25,0.77,43.62,32.66,5.79,19.38,32917,13127,13473,9546,6309,7821,15125,7761,1481,8.27,12.9,29.94,10.78,6.31,62.76,22.36,16.38,17.25,18.41,11.01,26.93,14.45,12.85,2.99,69.04,66.65,74.37,74.31,78.63,80.59,389,2.58,448,11.16,21.21,38.84,47.1,0.28,0.53,0.97,1.17,96.65,0.86,4.17,3.01,2.5,2.57,2.3,75.72,2.02,54.93,2,348,95.37,73.66,1.44,31.9,1951,2.49,0.16,45600,54000,65200,19600,270,342,398,128,431,27.2,16.8,12.7,0,0,2.49,77.6,63.3,82.88,94.66,4.5,3961.9,1.33,0,422.22
47181,2.21,26.28,71.99,0.68,6.08,8.02,18.34,8.34,28.6,47181,100,31146,59.93,0.57,54.61,48.39,4.44,21.86,36191,21292,26432,7689,16552,17428,12301,10138,5307,11.35,9.78,25.41,21.52,7.2,48.53,7.3,21,8.72,26.09,10.13,25.62,12.17,11.22,2.7,61.66,53.95,71.78,67.55,69.24,73.42,2077,5.48,6745,13.89,30.36,40.33,54.83,1.99,4.34,5.77,7.84,82.75,4.53,5.06,3.19,2.19,2.15,2.3,68.88,5.26,72.68,2,6137,77.71,70.3,2.17,26.66,1975,4.25,0.3,65200,92900,150700,85500,390,513,637,247,599,28.6,24.2,12.9,0,12,14.3,21.92,49.44,74.32,80.69,15.4,3070.1,0.99,0,1399.48
18230,2.42,0.39,98.93,0.46,0.45,11.72,25.35,12.55,15.23,0,0,25434,72.91,0.84,47.11,33.08,10.93,14.85,31083,12984,13023,12319,6543,6598,0,9396,2125,12.1,8.55,22.35,19.22,6.24,59.67,14.16,21.64,14.33,23.61,11.84,30.71,13.61,12.8,2.95,69.6,69.44,78.22,73.5,58.43,67.49,280,1.91,473,7.4,8.88,15.86,15.86,0.19,0.23,0.41,0.41,95.17,0.35,2.9,1.81,2.32,2.57,2.02,59.28,1.25,49.67,3,565,93.01,53.42,4.25,33.1,1939,7.41,1.01,78800,95300,122400,43600,302,387,457,155,440,28.2,23.5,14.9,28,2,2.59,67.86,50.62,84.46,89.09,7.9,2307.7,0.49,0,136.06
11856,3.03,0.37,98.84,0.4,0.45,20.11,31.45,19.01,8.63,3929,33.1,36618,83.22,1.2,51.29,22.01,4.56,14.76,40809,14049,14119,10291,9093,11443,18000,6328,436,4.05,3.9,13.97,26,5.73,67.68,14.71,28.53,13.59,28.01,7.33,32.57,10.65,9.06,3.15,80.48,78.23,94.1,77.23,70.68,78.54,56,0.72,306,2.61,4.9,14.05,18.95,0.07,0.13,0.36,0.49,95.94,0.24,3.62,2.78,2.77,2.9,2.27,83.55,1.2,38.37,3,134,96.69,79.89,0,42.54,1968,1.17,0.71,94100,119800,159000,64900,351,452,552,201,526,28,23.5,12.6,0,0,2.58,71.76,51.97,79.39,91.47,52.5,225.9,0.88,0,16.72
42198,2.87,1.18,82.52,4.37,20.97,14.5,28.71,13.76,10.8,0,0,27293,77.84,1.68,33.57,24.57,13.48,12.56,31592,11936,12746,9549,12076,10614,6532,7405,5443,13.23,16.05,30.39,17.05,8.77,57.77,20.75,23.77,19.44,22.9,9.03,28.68,13.66,11.47,3.28,73.88,70.47,84.24,75.3,55.94,63,880,2.66,7940,13.99,22.07,30.53,39.58,2.63,4.15,5.74,7.45,70.22,8.24,7.43,5.47,2.81,2.86,2.74,53.58,10.34,50.77,2,711,95.38,52.53,3.66,17.3,1976,2.93,0.4,95600,123300,150400,54800,332,406,484,152,460,27.7,23.2,11.9,81,0,18.82,57.63,38.46,71.92,90.89,9.9,4248.7,0.47,0,847.77
13030,2.52,0.21,97.61,1.27,0.72,13.2,23.98,11.36,14.81,0,0,25710,72.86,0.46,55.77,31.9,7.3,14.96,31250,12319,12447,16730,8665,4247,6463,3187,1176,9.09,10.43,24.22,11.19,4.57,62.12,44.71,16.81,29.94,16.89,7.17,25.57,8.32,7.78,3.05,78.87,78.65,79.18,80.68,61.26,71.57,145,1.22,157,33.12,34.39,38.85,47.77,0.4,0.41,0.47,0.58,95.37,0.63,3.86,2.73,2.51,2.62,2.22,74.79,1.47,36.07,3,250,95.38,71.53,1.2,48.8,1950,2.48,0.37,34700,44400,57800,23100,170,222,282,112,290,22.4,15.6,12.6,0,0,1.2,89.08,65.9,91.46,96.58,5.7,2278.3,1.52,0,45.13
36701,2.55,20.01,76.76,1.5,7.36,11.36,23.9,11.29,17.89,36701,100,35911,74.02,0.3,47.87,35.94,6.09,20.49,42634,16308,17418,13048,11204,14454,8838,13246,2049,5.63,13.14,31.78,12.16,6.69,59.11,23.78,17.99,18.8,19.77,8.28,31.38,10.24,9.33,3.09,73.35,69.1,86.42,72.98,56.98,68.58,1058,3.99,5861,9.49,18.53,24.83,31.53,1.51,2.96,3.96,5.04,74.38,4.38,4.9,3.39,2.53,2.68,2.31,64.64,3.18,48.67,3,548,96.33,61.22,1.09,40.15,1953,2.09,0.1,126500,151800,175800,49300,411,528,637,226,594,25.1,23.5,15.4,0,0,15.97,62.65,68.53,88.45,94.29,11.2,3278.7,5.81,9.68,530.57
36659,3.29,0.1,98.24,0.95,1.6,18.53,28.77,13.84,9.77,36659,100,38346,82.93,1.17,55.7,24.86,4.76,19.64,41917,14399,14457,5011,7598,10144,14775,14844,1780,4.91,1.6,8.4,30.51,3.62,64.65,13.62,28,9.75,33.79,4.99,25.93,8.76,6.95,3.65,85.72,86.66,92.75,88.83,51.52,60.09,149,0.43,758,7.12,11.48,19.26,24.8,0.15,0.24,0.4,0.51,95.45,0.48,16.45,13.74,3.25,3.44,2.64,80.83,2.81,27.18,3,336,97.08,76.42,0.3,35.12,1966,1.01,0.11,69100,87100,117100,48000,263,336,416,153,397,21.9,17.5,11.1,0,0,2.07,70.15,61.31,79.51,90.78,11,3320.6,3.55,0,137.16
15403,2.57,0.34,99.27,0.31,0.53,13.39,24.77,13.52,21.03,15403,100,25927,69.42,0.55,47.25,42.92,5.73,20.57,32344,13083,13118,7940,0,2000,0,12231,1601,10.84,9.54,25.96,18.84,4.21,56.2,16.72,30.3,15.72,28.64,6.35,31.45,7.29,6.89,3.03,78.59,76.45,84.78,76.18,54.6,69.84,93,0.78,241,3.32,9.54,9.54,9.54,0.05,0.15,0.15,0.15,93.74,0.59,4.3,2.94,2.42,2.65,1.98,71.56,0.7,38.8,3,311,95.07,65.31,2.89,49.52,1939,1.08,0.29,54200,72900,98700,44500,204,279,360,156,344,20.8,18.3,14.5,0,0,1.56,90.59,72.55,92.44,96.43,9.1,1700.3,1.93,0,148.02
22023,2.78,0.84,97.32,1.68,1.15,13.6,22.7,10.77,9.06,0,0,64538,86.91,0.8,71.87,18.44,1.92,17.34,73154,28347,28500,25004,20400,21423,11618,22494,328,1.5,2.67,5.48,56.03,2.63,70.55,14.65,29.46,3.03,50.99,5.14,25.33,7.81,6.52,3.12,89.48,88.97,97.01,83.74,52.59,67.4,73,0.46,1385,8.74,10.47,19.06,24.84,0.55,0.66,1.2,1.56,93.85,0.38,2.85,2.31,2.76,2.89,2.17,85.75,0.44,24.71,3,265,96.76,81.9,1.13,47.92,1969,0.03,0.16,183800,233400,293000,109200,525,665,838,313,758,25.6,20.8,12.4,0,0,6.29,41.97,61.32,82.25,86.51,35.1,627.4,2.73,0,9.07
12183,2.36,0.41,97.55,1.55,0.91,11.29,26.87,12.2,11.28,0,0,32221,84.63,0.51,38.36,23.87,3.37,10.47,40745,15012,15086,12405,20559,7679,7826,11733,728,6.07,5.83,17.61,26.78,3.14,69.56,14.87,36.57,11.79,29.23,9.73,28.87,13.85,11.94,2.93,74.41,72.56,84.48,77.2,75.27,77.15,160,1.78,376,23.14,23.14,34.57,37.77,0.71,0.71,1.07,1.17,93.31,1.23,1.9,1.18,2.32,2.61,2.02,58.03,1.26,56.02,2,545,90.47,51.73,1.28,34.31,1957,3.83,0.79,88900,117200,148400,59500,357,451,553,196,499,26.1,23.7,13.7,2,0,3.09,54.87,42.07,69.61,75.44,41.8,291.4,0.75,0,145.2
159789,2.53,24.42,72.64,2.15,1.24,14.49,29.51,14.93,9.16,158829,99.35,32295,82.73,1,44.7,19.74,4.66,18.6,39961,16204,18910,8293,11032,15355,15978,13911,18093,11.63,6.44,17.99,33.33,5.51,64.97,19.12,25.02,8.51,39.02,10.06,31.1,13.84,12.02,3.02,72.62,68.35,82.27,72.41,61.46,69.35,4028,3.51,6216,17.33,26.03,37.64,43.18,0.67,1.01,1.46,1.68,94.33,0.7,3.68,2.56,2.46,2.64,2.21,63.99,2.74,41,3,4769,92.97,59.76,1.36,21.74,1968,4.74,0.25,58000,78200,109200,51200,258,329,412,154,405,23.3,16.4,11.7,296,39,3.89,54.34,49.73,76.06,82.45,170.3,938.2,0.06,4.96,1343.3
33836,2.84,0.6,97.42,1.56,0.87,11.98,25.77,12.76,14.6,33836,100,44734,78.19,0.16,49.26,32.26,5.13,23.45,51920,18624,18710,14764,6995,16484,11830,13342,1344,4.1,3.72,12.43,23.41,6.7,61.7,12.7,23.04,9.07,30.98,5.32,33.26,8.09,6.81,3.24,81.9,80.44,90.9,83.96,58.24,67.91,312,1.16,2240,5.71,7.63,10.04,13.44,0.38,0.51,0.66,0.89,92.77,0.8,5.92,4.49,2.76,2.96,2.11,82.16,1.02,34.38,3,275,97.74,76.68,2.55,34.18,1952,0.32,0.06,142800,168700,207700,64900,398,577,734,336,647,26,18.5,13,0,2,6.62,83.54,73.34,89.3,96.85,14.4,2351.7,7.87,0,421.75
28695,2.53,1.96,88.49,7.57,2.99,13.09,29.59,13.96,8.6,28695,100,30512,84.62,0.32,40.88,20.12,6.49,13.18,35771,13984,14110,21008,12285,10879,16845,11519,2621,9.29,4.02,13.86,18.46,4.55,69.32,16.12,21.46,13.07,22.38,12.81,32.24,17.99,15.5,3.06,70.49,69.81,81.77,67.92,56.27,68.93,495,2.44,3048,23.39,33.07,41.34,55.51,2.48,3.51,4.39,5.9,88.56,2.81,4.73,3.06,2.5,2.7,2.3,53.49,4.88,56.17,2,540,95.45,49.48,1.11,8.52,1970,2.69,0.05,97600,122400,149600,52000,402,468,548,146,529,28.3,20.6,11.5,5,0,10.62,49.32,36.51,61.35,82.99,7.2,3976.6,6.41,0,367.02
50024,2.65,9.38,86.51,3.35,4.48,12.05,23.08,11.96,19.36,50024,100,42665,74.54,0.21,56.39,38.62,2.89,21.42,50451,18444,18858,14515,46000,18142,18581,16043,1887,3.89,10.57,25.17,21.5,4.56,61.39,16.26,23.01,10.93,27.94,5.54,30.2,7.82,6.78,3.06,82.26,79.94,95.3,84.62,62.9,69.45,506,1.46,7392,5.64,10.77,16.03,21.66,0.83,1.59,2.37,3.2,79.31,2.71,3.9,2.88,2.57,2.72,2.06,81.56,1.07,36.04,3,452,97.66,76.95,2.88,50.44,1951,0.64,0.23,152500,175600,200300,47800,437,549,694,257,630,26.4,23.4,16,15,0,14.78,68.69,71.3,82.42,95.77,9.4,5298.9,5.66,5.26,409.11
20212,2.98,1.6,97.01,0.66,1.53,11.89,25.03,11.91,10.3,19935,98.63,51242,85.54,0.59,56.33,26.51,3.73,17.33,57187,20128,20530,5604,5581,22126,1476,7114,494,2.54,3.21,11.27,31.72,4.78,67.9,16.3,26.76,8.44,35.41,5.6,33.53,7.49,6.53,3.29,86.68,86.42,94.02,89.95,67.28,72.88,79,0.56,1040,3.85,9.9,14.71,19.23,0.2,0.51,0.76,0.99,93.13,0.91,4.75,3.79,2.88,3.03,2.18,86.22,0.55,28.2,3,245,96.51,81.79,1.63,34.69,1959,0.32,0.11,162400,190600,237800,75400,432,615,737,305,694,23.3,23.6,13.5,0,0,5.15,78.24,67.02,84.12,94.94,21.3,950.2,6.92,0,302.61
