ID,TARGET,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
151452,10,3,25,1,15,20,16.67,10.6,18,123,12,34,78,6,17,33,229300,17,42637
2781,20,1,2,1,2,15,15,9,17,17,16,20,18,6,8,7,243200,23,42637
151484,14,6,17,5,14,9,7.67,7.76,18,126,11,32,71,5,15,32,254600,14,45271
151504,21,3,3,3,3,15,12.33,12.33,24,34,9,26,27,4,12,11,266600,33,78203
151547,5,0,1,0,0,15,0,15,23,23,9,9,14,3,3,5,146300,41,49514
151653,10,5,20,3,16,10,8.2,6.35,19,125,13,34,76,6,17,33,145500,34,0
151629,15,4,8,3,4,15,13,9.5,19,57,13,31,45,6,15,18,158600,37,0
151600,21,1,1,1,1,15,15,15,26,26,7,15,12,3,8,7,156000,41,40276
151702,15,2,7,2,6,15,15,11.57,23,65,13,35,54,6,17,21,214500,46,83961
151695,35,1,1,1,1,25,25,25,18,18,10,15,12,4,6,5,249800,42,83961
151766,4,6,12,4,6,3,4,4,16,64,9,22,34,4,10,14,166300,41,52584
151806,4,6,26,2,13,3,4.5,4.5,15,124,11,27,68,5,14,30,142000,31,45667
151788,10,4,5,3,3,11,11.25,10.2,17,24,14,23,24,6,11,9,140700,32,45667
151828,10,2,9,1,5,20,15,9.67,18,77,13,33,53,6,15,22,95600,26,31712
151904,15,2,6,2,5,15,15,10.83,21,69,11,28,50,5,13,19,108800,47,38438
151907,6,4,5,4,4,7,5.25,5.4,16,28,14,26,25,6,12,10,347700,22,67966
151986,15,2,3,1,1,15,11,9,15,40,8,23,27,2,8,9,259800,47,87416
152053,25,3,15,2,6,10,20,12.53,18,65,13,32,57,6,17,24,307100,29,64192
151891,15,5,9,2,4,15,9.6,11.44,16,57,16,31,43,6,13,15,275000,35,0
152092,5,6,7,4,4,5,3.83,3.71,17,41,12,31,31,6,15,14,123200,29,41929
9287,8,6,25,3,12,10,8.67,7.2,18,89,14,34,72,6,17,26,143200,38,45864
187142,24,2,17,1,8,25,18,18.06,7,162,16,36,81,7,17,31,127700,15,42334
152283,10,2,3,0,1,15,12.5,10,19,44,10,26,31,4,4,11,281300,56,0
152376,10,1,9,1,4,20,20,9.44,24,112,12,32,66,6,15,27,295900,35,54152
152418,12,4,16,2,10,13,12.75,11.63,16,125,15,36,70,6,16,29,163700,36,51860
43104,9,4,22,2,13,10,7.5,5.84,17,130,14,36,78,6,17,33,500000,34,95837
186448,10,6,33,3,13,10,5.5,5.61,6,78,24,42,73,6,15,24,572500,31,0
152509,20,1,14,1,8,20,20,13.21,19,126,11,23,58,4,9,20,172500,34,55139
116539,19,4,21,3,10,19,19.25,13.43,20,122,13,34,80,6,17,34,160600,27,0
152527,23,1,1,1,1,23,23,23,17,17,11,16,14,5,7,6,185400,31,37610
152641,50,1,1,1,1,30,30,30,24,24,10,20,19,5,9,8,153800,25,0
152737,7,9,17,6,10,8,6.78,8.94,16,87,13,30,62,6,16,26,231200,31,77367
136768,2,2,12,1,6,10,7.5,6.33,19,57,13,33,49,6,15,20,231200,31,77367
132347,20,3,3,3,3,20,14,14,17,33,13,31,30,6,15,13,387400,30,0
152822,20,1,3,1,3,15,15,10,19,43,10,27,31,4,11,12,171400,30,50607
152821,11,4,5,3,4,5,6.5,5.8,15,41,13,30,31,6,15,14,163300,33,50607
153001,5,6,20,4,9,5,5.33,6.3,16,96,15,36,76,6,17,30,196000,30,48772
152990,20,4,10,3,6,15,12.5,10,22,93,12,33,62,6,17,25,177500,30,0
190859,10,10,35,8,17,10,9.4,8.71,4,125,20,41,86,10,21,36,228800,26,0
185353,3,9,28,5,14,3,3.22,3.04,13,105,17,36,66,8,19,29,106300,32,26049
186251,17,2,15,2,12,15,16,13.07,9,103,21,41,80,7,17,30,383600,47,56402
153301,15,3,19,1,8,16,15.33,8.58,17,105,14,33,73,6,15,27,343800,45,50777
153319,35,1,1,1,1,20,20,20,20,20,10,17,16,4,7,6,151000,33,47281
153353,27,3,5,2,3,30,25,18.2,18,52,13,33,41,6,15,17,88500,8,0
153404,25,2,2,1,1,25,22.5,22.5,23,32,13,27,26,6,12,10,159600,32,38563
153450,47,3,10,1,6,35,30,24.5,18,84,12,30,62,6,16,27,186500,49,0
153528,5,4,21,3,12,5,3.75,3.3,21,130,12,30,71,6,14,27,162000,39,0
578,10,4,13,1,4,10,12.5,7.38,4,78,27,42,58,11,18,23,182100,24,0
5321,25,4,9,2,3,25,25,25,8,44,31,44,69,8,15,14,222000,29,66798
153689,20,3,4,2,3,20,11.67,9.5,17,40,12,32,33,6,15,14,243000,36,60058
153743,26,5,17,2,8,30,22.8,16.35,19,79,13,33,64,5,15,25,132500,25,63407
153818,10,4,35,2,18,10,10.75,9.83,15,130,10,30,82,5,15,32,278000,50,0
153776,25,2,2,1,1,50,35,35,19,24,13,24,21,6,11,9,121100,37,0
153888,10,1,10,0,5,20,20,19,18,80,13,32,65,6,6,25,184300,38,99212
153898,10,5,6,2,3,10,6.6,6,17,40,13,30,32,6,14,13,87500,29,0
153957,5,3,6,2,3,12,12.33,9,16,68,14,32,46,6,13,16,148800,24,44236
6457,15,6,35,4,20,11,10,6.09,25,130,18,38,96,5,15,33,95600,49,0
154150,14,3,3,2,2,20,11.33,11.33,20,32,12,28,26,6,13,11,75500,13,30226
154158,7,5,6,1,1,7,7,6.67,15,30,8,21,19,4,9,7,83800,9,0
12779,10,7,18,3,8,10,10.14,8.17,15,64,24,44,69,6,17,22,66600,20,48125
154202,50,1,6,1,3,15,15,12.83,22,54,12,32,43,6,16,18,81000,45,0
154195,20,1,1,1,1,20,20,20,17,17,10,15,13,4,6,5,89600,42,0
191531,13,4,6,2,3,12,11,9,15,44,12,31,34,6,15,15,107300,0,0
154544,20,3,30,1,16,17,16,7.94,17,130,13,34,81,6,17,33,65300,45,0
154531,5,7,35,6,17,5,5,5.06,23,90,11,32,66,5,15,25,72400,42,0
189962,10,2,7,2,3,15,15,11.86,18,80,13,30,35,6,13,13,83300,42,34915
154614,20,2,2,1,1,20,15,15,18,34,10,24,22,4,10,9,170900,53,0
154611,5,5,6,4,4,5,5.2,4.83,15,29,13,27,27,6,12,10,109900,39,41923
182034,10,2,2,0,0,20,12.5,12.5,18,28,11,23,22,4,4,8,71600,29,33902
10851,35,8,46,4,14,47,14.75,12.11,5,93,48,70,128,15,26,39,80000,39,0
154745,5,3,5,2,3,5,6.67,10,18,62,12,30,41,6,13,15,99600,36,0
150945,20,3,3,2,2,16,13.33,13.33,19,33,13,31,28,5,13,11,147300,16,0
8768,15,7,30,5,15,13,12.43,12.6,17,123,16,37,102,6,17,35,154700,0,52723
155130,4.5,4,5,2,2,3,5.25,4.8,15,23,14,24,22,6,11,9,171500,28,50906
155114,14,5,9,4,6,10,10.4,9.11,18,80,13,34,50,6,16,20,117600,22,0
185517,10,6,7,4,4,0,8.33,8.57,8,29,14,28,28,6,13,11,173400,44,60641
155157,12,3,3,1,1,15,12.33,12.33,15,24,14,24,22,5,9,8,95500,27,0
155382,30,0,20,0,7,15,0,15.85,26,97,10,10,75,5,5,28,97800,39,32645
155388,20,2,2,0,0,15,12.5,12.5,15,20,12,19,16,5,5,7,88300,39,32593
155541,10,2,14,1,7,10,12,9.79,18,89,12,33,63,5,15,24,223600,31,44829
155602,25,1,7,1,4,25,25,20.14,21,86,12,28,56,6,13,21,142600,36,70541
155642,12,5,10,3,6,13,11.2,9,17,53,13,35,45,6,17,18,103400,15,0
5366,20,5,8,3,4,20,8.2,13.88,18,108,13,28,40,4,12,11,152200,48,48028
155856,10,3,4,1,1,11,7.67,7.25,18,29,12,25,22,6,12,10,120700,33,37053
155963,10,5,13,2,6,12,10.4,6.92,18,93,13,31,60,6,14,24,127200,34,39476
3746,10,4,32,2,13,10,8.75,9.69,19,129,22,43,102,6,16,33,155500,33,56614
156034,15,1,1,1,1,20,20,20,24,24,7,17,16,3,7,6,187300,34,57389
156224,30,2,2,1,1,30,26.5,26.5,26,33,11,29,27,5,13,11,493300,73,35691
7836,25,5,26,4,9,20,30,24.12,8,81,38,57,122,11,21,30,212300,30,61202
156266,20,1,7,0,1,18,18,13.57,18,81,12,30,57,5,5,22,392100,40,70092
13748,12,4,26,1,12,10,13.25,10.31,6,113,33,54,96,8,18,33,410400,0,0
148906,6,6,7,6,7,5,4.33,4.14,18,40,12,30,30,6,15,14,237500,33,61500
10712,5,6,16,4,10,8,6.83,6.06,16,124,19,40,86,6,17,30,344900,25,0
156378,13,5,12,2,5,10,13.8,11,19,89,13,35,61,6,17,22,500000,34,130323
156428,9,4,18,1,10,13,10,8.06,18,89,14,35,67,6,16,25,161000,18,0
156414,20,1,4,1,3,20,20,12.5,24,53,11,31,42,6,15,18,218400,15,65398
156449,20,4,4,3,3,10,8.25,8.25,21,33,12,27,26,6,13,11,326100,32,47580
156437,27,1,1,1,1,15,15,15,16,16,11,16,13,4,6,5,213000,16,47580
156572,25,4,9,1,4,25,22.75,17.33,15,80,14,30,52,6,13,20,309200,20,75256
156568,75,3,12,1,7,70,63.33,40.08,21,69,13,34,63,6,17,24,302000,30,0
5614,19,6,21,5,13,15,18.5,13.71,4,129,37,52,99,8,18,35,180300,67,79882
156937,17,1,1,1,1,15,15,15,20,20,8,15,13,3,6,5,160500,16,61999
157826,15,7,22,6,15,12,10.71,8.05,17,119,21,41,81,8,18,33,238700,19,0
156997,25,2,2,2,2,20,20,20,23,29,10,23,23,4,10,9,186900,22,0
156929,15,3,14,1,8,12,12,8.64,23,123,12,30,67,5,13,28,268800,45,80224
147406,38,3,17,2,12,25,28.67,30.94,18,105,21,43,119,10,21,45,520900,27,0
14608,15,4,11,4,7,20,14.25,12.09,23,93,12,27,77,6,15,23,255600,36,69288
157275,10,5,16,2,7,15,15,13.56,15,93,8,22,58,4,13,23,345400,33,122790
157284,20,1,2,0,1,20,20,15,18,37,10,24,24,4,4,9,550000,31,88905
157311,25,2,2,2,2,25,17.5,17.5,16,29,14,28,25,6,13,11,534400,12,80552
9727,25,3,4,1,2,100,75,81.25,26,39,25,47,68,5,16,16,590800,40,80552
144301,11,4,11,1,6,10,10.5,9.55,22,89,13,35,60,6,17,25,244800,31,92510
157807,16,2,8,1,3,13,14,10.25,17,88,13,32,52,6,15,20,255900,33,52792
157793,20,3,5,1,2,20,18.33,14,21,52,13,34,44,6,16,18,211500,21,52792
157904,6,7,8,6,7,6,7,6.5,17,41,12,32,34,6,16,15,219000,13,82927
157947,5,4,9,2,4,5,5.5,4.78,17,64,12,31,46,6,14,17,202200,21,81967
158101,15,1,1,1,1,15,15,15,17,17,10,15,14,4,6,5,366800,44,70882
158153,15,1,1,1,1,15,15,15,24,24,7,18,15,3,7,6,240300,33,44944
7265,10,3,17,2,8,10,12,10.71,23,119,13,35,82,6,17,26,146500,0,50882
157728,20,2,5,0,3,20,20,15,18,75,13,32,52,6,6,20,210200,20,50882
158389,12,5,14,2,9,10,10.8,7,18,113,13,33,64,6,17,28,297100,24,41531
158517,21,1,12,1,7,21,21,15.17,20,106,13,34,78,6,16,32,220000,22,39019
158534,25,3,7,3,6,25,26.67,24.29,16,80,14,34,60,6,16,24,254100,26,52275
156324,15,3,4,2,3,15,10,8.75,16,41,15,35,36,6,15,14,201600,0,0
188439,14,2,17,0,9,10,14,9.12,6,128,15,33,72,6,6,28,157800,0,0
156674,20,5,16,3,12,28,26.8,17.31,22,122,13,35,74,6,17,32,346900,23,0
158454,12,8,13,5,6,6,14.88,12.15,15,65,17,37,57,6,16,19,232600,21,58963
156770,15,2,9,0,3,15,14,8,18,92,11,30,55,4,4,21,204600,30,0
157860,4,6,14,5,10,5,4.17,4.29,18,81,12,30,54,6,15,21,366300,24,0
158615,15,2,3,1,2,15,12.5,10,17,41,10,27,30,4,11,12,287500,58,47394
158679,16,7,11,4,6,15,12.86,12.36,18,80,14,33,58,6,15,22,221100,20,67524
158935,5,3,13,1,6,9,6.67,7.23,18,88,16,35,65,6,15,24,178100,15,48454
158978,15,1,12,0,1,12,12,10.83,26,113,9,28,64,4,4,25,187600,30,45590
148396,7,7,10,5,7,5,4.86,4.5,17,44,12,33,38,6,16,16,423300,27,61801
159039,25,3,20,1,9,25,25,15.35,18,105,14,36,73,6,17,27,165600,41,44777
159091,8,3,4,2,2,10,9.33,8.5,17,32,12,25,26,6,11,9,236700,30,71994
159180,10,2,7,0,2,15,12.5,8.57,19,89,13,32,52,6,6,21,222100,40,77112
159174,10,4,17,1,9,9,8.25,7.18,16,77,13,32,56,5,13,21,170900,24,77112
11738,10,3,4,1,1,5,8.33,8.75,17,25,17,28,36,6,11,9,381800,26,75799
159358,10,7,23,6,14,10,9.43,8.04,16,104,14,34,71,6,17,29,395000,22,64712
159507,20,1,1,1,1,20,20,20,16,16,12,17,14,5,7,6,92800,41,40987
159550,10,2,10,0,3,15,15,11.2,19,65,15,36,55,6,6,21,83800,52,29091
159721,35,1,11,0,6,20,20,11.36,23,123,12,32,63,6,6,27,68300,25,36250
159696,15,1,1,1,1,15,15,15,17,17,10,15,13,4,6,5,139200,23,36250
159826,5,2,21,1,13,10,10,10.76,18,127,11,30,74,4,12,30,129200,27,46836
159883,10,5,16,2,8,7,6.8,5.44,17,89,13,31,60,6,15,23,55400,24,24833
160032,25,2,10,0,5,25,26,20.4,18,118,13,35,73,6,6,30,87200,24,0
160394,8,8,19,6,9,8,7.75,6.05,17,83,14,35,65,6,17,23,88200,26,53019
159506,10,7,15,5,11,5,5.29,5.13,17,109,13,32,62,6,15,26,102900,51,0
160103,5,5,8,2,3,8,6.2,5.25,16,42,13,34,34,6,16,15,0,37,0
160196,10,6,13,6,12,8,7.83,6.15,17,76,11,31,56,5,14,22,346100,41,57132
160275,5,1,1,1,1,20,20,20,23,23,8,15,14,3,6,5,158500,34,41987
160292,16,2,27,0,14,16,15,10.89,18,128,7,17,64,4,4,26,86100,13,30260
160333,15,5,25,4,13,20,21.6,14.8,24,128,12,34,80,6,17,32,307400,41,47239
160302,10,3,4,3,3,12,11.33,11,16,29,14,27,26,6,13,11,142400,41,47239
150060,20,1,12,1,6,25,25,17.92,19,77,13,35,62,6,17,25,277300,33,55210
160425,12,6,13,4,8,13,11.83,9.92,17,87,8,18,39,4,11,16,113500,40,47649
160424,20,1,4,0,2,17,17,14.25,18,87,10,24,42,4,4,15,158200,23,47649
160401,13,2,2,0,0,16,13,13,15,20,12,19,17,5,5,7,195200,42,47649
6851,7,2,28,2,16,10,10,10,16,126,20,40,100,7,17,36,140000,34,0
160633,25,1,3,1,3,20,20,13.33,18,53,12,24,34,6,11,14,94500,46,43594
160773,10,4,5,3,3,10,8,7.6,16,29,9,21,20,4,10,8,167900,35,61343
160869,4,9,20,6,12,6,4.44,4.15,18,91,12,30,62,6,17,25,103500,29,0
160863,10,1,18,0,9,10,10,8.22,26,103,9,28,66,4,4,25,106900,29,0
160972,53,3,13,3,10,47,44,28.54,17,130,13,35,77,6,17,33,105300,48,53325
160970,5,6,22,5,12,5,5,5.09,17,113,11,30,63,5,15,25,93100,50,46650
166475,10,1,2,0,1,20,20,12.5,26,39,9,27,27,4,4,12,94900,9,55054
161023,20,1,7,0,4,20,20,14.86,24,120,9,25,61,4,4,26,88300,38,0
155375,6,6,13,5,9,5,6.83,5.85,15,122,12,29,65,5,13,31,88900,36,69222
161129,20,2,21,1,14,14,12,11.95,18,126,12,28,75,5,12,30,109100,41,49384
190666,13,3,54,2,21,10,11.67,8.61,4,126,41,60,139,6,16,35,120200,30,44880
161293,12,2,11,1,7,15,12.5,11.36,17,101,13,31,64,6,15,24,60900,24,31987
161309,18,1,7,1,4,16,16,11.86,18,93,11,23,50,4,8,19,160100,32,40162
161590,10,3,5,1,1,10,10,8.2,18,28,13,26,25,6,13,11,67700,42,27318
161514,5,4,14,0,8,5,4,3.29,15,115,13,31,70,5,5,27,140800,22,71463
161627,21,1,9,1,6,15,15,4.94,26,119,9,27,57,4,12,26,88300,29,36646
161634,15,1,5,1,3,15,15,8.4,26,77,9,26,47,4,11,19,66900,12,28397
161726,7,6,16,6,12,7,6.5,5.81,23,100,12,32,61,6,17,26,245300,41,66203
161763,10,2,18,2,12,10,15,10.44,18,85,13,34,66,6,16,25,405800,0,0
161760,35,1,1,1,1,35,35,35,15,15,8,10,10,3,4,4,405800,0,0
3579,18,2,3,1,1,10,18,15.33,15,24,28,39,37,7,12,10,393700,48,87880
161790,7,5,17,3,10,15,8.4,8.41,15,91,13,32,64,5,13,25,125900,11,46563
161916,35,3,3,2,2,25,23.33,23.33,19,31,14,29,27,6,13,11,162200,34,0
161829,10,3,21,0,10,10,10,5.52,15,118,10,27,72,3,3,30,174800,47,45594
161856,15,1,5,0,2,15,15,11,16,112,10,21,50,4,4,18,226400,43,60494
161836,15,3,3,2,2,16,13.33,13.33,23,31,11,26,24,5,12,10,234600,29,60494
163843,16,2,5,1,2,17,16,10.6,18,78,14,30,42,6,13,17,354300,25,94723
168038,36,4,9,3,7,40,32.5,20,17,87,13,34,43,6,16,20,593900,21,163017
162209,10,2,15,1,6,10,10,9.2,26,120,9,29,68,4,13,30,526600,37,163017
162228,25,1,3,1,2,20,20,13.33,21,40,13,28,33,6,13,12,288300,25,0
14406,15,3,8,1,3,12,10.67,10.5,16,89,16,36,65,6,15,21,579800,32,145836
162300,20,2,9,0,5,20,17.5,9.89,18,114,13,34,60,6,6,27,519000,33,0
162593,14,2,7,0,4,15,14,9.29,18,103,13,32,55,6,6,23,595400,30,0
162313,25,5,5,4,4,26,22.2,22.2,16,29,14,27,26,6,13,11,597500,42,200001
162392,20,2,7,2,5,20,20,11.86,24,81,11,30,53,6,16,22,383900,23,83937
162492,10,3,23,3,11,20,15.33,12.83,21,76,13,32,60,6,17,24,262500,23,78892
162531,25,1,3,1,3,15,15,9,21,53,10,23,32,4,9,12,443300,35,71862
162567,37,4,5,3,3,20,23,19.6,23,29,13,28,28,6,14,12,308800,27,115500
162618,4,6,14,3,7,5,5,4.71,18,79,12,33,54,6,17,23,267000,13,49835
162687,35,3,5,0,0,24,20.33,15.4,18,44,13,34,38,6,6,16,323800,24,104932
162676,25,1,1,1,1,25,25,25,24,24,9,19,17,4,8,7,457200,33,104932
162650,5,6,12,4,7,10,9.5,8.33,18,51,13,34,43,6,17,19,301000,34,66359
14790,15,2,10,2,7,15,13,6.4,24,81,14,34,67,6,15,22,406800,21,97480
186272,10,6,25,5,12,10,10.67,8.64,4,104,22,40,75,8,19,31,351500,29,97480
162867,11,2,2,2,2,20,12.5,12.5,20,23,12,23,21,6,11,9,333000,23,97480
186713,15,6,16,3,6,20,23.5,22.81,6,83,20,41,69,8,19,27,81300,55,76376
162994,10,2,3,1,1,12,11,10.67,18,23,12,20,17,6,10,8,275000,15,0
163369,6,2,3,1,1,3,7.5,6,19,21,11,18,16,5,8,7,225000,19,0
163018,24,3,3,2,2,25,15.67,15.67,20,32,13,30,29,6,14,12,350000,20,0
7082,10,2,9,0,2,15,15,10.89,19,91,16,36,78,5,5,24,332700,20,73909
189715,25,2,4,2,4,20,17.5,16.25,17,41,2,6,9,2,5,6,570800,19,0
163608,100,4,6,3,4,30,14,17.67,18,34,14,31,31,6,14,13,540700,30,66500
163731,11,3,9,3,5,10,11.67,9.89,17,66,13,30,49,6,14,20,476300,35,105950
163857,25,1,1,1,1,20,20,20,15,15,8,10,10,3,4,4,356400,14,0
13496,25,5,11,3,6,32,16,16.55,6,69,31,51,75,8,18,24,322200,20,105109
1722,10,7,26,4,13,20,14.29,13.38,5,120,24,45,103,10,20,37,166800,16,64695
164169,15,2,12,2,11,15,15,10,16,128,13,33,72,5,14,31,229200,25,77380
164175,15,1,11,1,5,15,15,9.09,21,126,11,29,68,4,12,28,191400,43,51563
164220,10,1,6,1,3,15,15,10.5,20,126,5,14,32,2,5,12,286900,31,105037
164251,5,1,2,1,1,10,20,15,18,20,13,21,18,6,10,8,144900,24,63253
164301,20,1,14,0,9,20,20,11.64,18,126,13,32,74,6,6,31,136400,29,45368
164296,10,5,18,2,7,15,11.4,5.94,15,105,9,23,39,4,11,13,91100,32,45368
187049,10,6,11,4,6,0,6,5.82,7,47,12,33,45,5,15,17,138200,0,0
185287,5,5,13,3,7,5,5.4,4.62,22,105,12,31,54,6,15,21,181200,37,72252
164372,25,4,10,3,5,21,17.75,14,16,69,14,36,57,6,17,21,186100,23,78523
164461,8,4,5,2,2,6,7.25,6.6,15,29,13,26,24,6,12,10,263200,22,69298
637,25,7,27,4,11,20,19.57,15.52,6,80,25,45,93,9,20,34,286500,33,69298
164697,20,2,10,0,6,15,12.5,5.6,19,125,11,28,59,4,4,26,223500,29,70881
164894,10,2,28,2,16,10,8,3.86,18,116,13,33,71,6,15,31,187200,24,61989
165102,25,1,1,1,1,25,25,25,24,24,9,19,17,4,8,7,297300,36,72487
165177,5,2,11,1,5,14,12,10.82,17,76,13,30,57,6,14,22,269800,20,87914
165241,15,1,4,0,2,25,25,11.75,18,65,13,28,42,6,6,16,258900,43,65288
165235,9,5,10,3,6,14,8.6,6.2,18,56,13,31,42,6,14,16,183600,37,65288
10973,12,6,19,4,7,10,13.33,10.89,5,89,41,62,105,10,21,29,243100,38,65288
165302,20,2,12,1,8,20,20,11.08,16,127,7,18,56,4,11,25,281100,44,0
165287,22,2,4,0,2,22,22,17.25,19,66,13,31,47,6,6,19,281100,31,0
165385,40,2,8,1,6,40,37.5,29,17,93,13,32,64,6,16,26,367500,29,134096
165366,30,1,1,1,1,25,25,25,23,23,12,23,21,4,9,8,556700,42,0
165440,20,1,5,0,3,20,20,9.4,15,88,10,21,43,3,3,14,140300,32,0
1685,20,4,4,3,3,26,14,14,22,33,17,34,38,7,15,17,113000,36,0
165641,4,10,18,6,10,5,4.4,3.78,17,80,12,32,51,6,16,20,219200,38,68342
165628,5,5,6,3,3,10,5.4,5.17,19,33,12,30,28,6,15,13,183100,46,68342
165719,4,4,17,1,8,4,4.25,3.41,15,123,9,24,64,4,10,25,356700,22,106009
165707,15,6,37,4,15,15,15.17,11.19,24,105,12,34,76,6,17,29,266000,26,106009
165746,10,2,14,1,8,10,10,4.75,18,126,8,21,51,4,10,22,142900,43,69200
165868,19,5,20,2,10,13,13.4,9.45,23,129,13,35,82,6,17,34,148600,50,60453
165857,4,7,20,3,8,3,3.43,3.4,17,68,10,28,50,5,13,20,126900,46,60453
165924,20,3,3,2,2,20,14,14,18,33,12,31,29,6,15,13,214800,32,68286
5613,12,3,19,2,7,15,10.33,8.32,13,124,32,51,113,6,16,30,288000,0,0
166106,10,4,15,3,10,10,7.5,6.27,18,126,13,33,72,6,15,30,114300,42,0
166375,11,3,11,0,4,12,10.67,7,18,122,13,33,66,6,6,28,337300,18,105465
166413,9,3,13,3,10,9,7.67,5.08,16,127,13,31,67,5,12,27,389500,26,106491
166416,20,1,1,0,0,20,20,20,16,16,12,17,14,5,5,6,139400,30,56619
166485,45,2,6,1,3,50,43.5,20.83,18,69,13,31,50,6,14,18,182300,23,115631
166508,20,2,3,0,1,20,15.5,13.67,17,50,12,28,34,6,6,14,290100,12,117618
185819,13,4,6,2,3,25,10.5,12,9,41,21,39,41,8,17,16,415300,18,119065
166651,20,2,4,2,4,20,20,15,16,51,15,34,43,6,15,18,133300,28,48021
6643,16,3,10,2,5,15,13.33,14.7,7,91,24,38,70,5,13,20,319900,24,73378
166742,12,4,11,3,7,10,13,9.64,15,64,15,33,53,6,14,18,470500,46,120544
166891,10,3,14,2,11,10,9.33,7.36,17,110,13,33,70,6,15,30,424400,29,117841
166864,25,2,2,2,2,20,15,15,20,33,10,27,27,4,11,10,522200,33,117841
166906,5,4,5,1,2,8,8,7,15,38,12,31,29,5,13,12,215300,29,0
166899,35,2,6,1,3,25,30,22.5,18,64,17,38,62,7,17,24,215300,29,78646
166937,10,2,12,2,7,20,20,11,19,90,13,35,63,6,17,27,209800,23,76357
166927,20,1,2,0,0,20,20,20,18,44,10,25,32,3,3,11,276300,32,76357
177523,3,4,20,2,9,5,4,3.55,18,104,7,20,46,3,8,17,190100,42,75206
167039,5,7,10,5,6,3,5.57,5,18,42,12,32,34,6,16,15,320100,30,0
168823,8,6,15,4,6,9,8,5.53,15,105,15,34,55,6,16,24,157000,26,55188
167165,16,3,5,3,5,17,14.33,11,20,57,12,31,43,6,14,15,260000,22,78418
167138,30,1,1,1,1,20,20,20,21,21,10,17,15,4,7,6,212500,20,78418
11961,25,3,20,3,12,25,25,21.6,4,119,37,58,117,7,18,33,264500,27,84986
167493,50,1,7,0,4,50,50,51.43,18,75,13,32,63,6,6,22,344500,29,91021
167488,5,3,7,2,3,10,7.33,6,16,65,14,29,45,5,11,15,226900,22,91021
167482,17,1,3,0,1,17,17,11.33,25,44,9,28,30,4,4,12,523300,4,91021
167517,25,2,5,2,3,25,18,10.6,16,45,14,34,38,6,15,15,232400,32,55735
167614,10,4,18,2,7,10,10,7.44,24,80,12,34,62,6,17,25,237800,0,0
167755,18,1,4,0,3,16,16,13,19,68,10,26,42,4,4,14,594000,33,153945
167784,15,4,11,3,7,12,15.25,14.18,20,105,14,35,66,6,16,27,238000,21,70496
167838,15,6,32,3,18,10,11.17,8.88,17,127,14,35,84,6,16,33,229100,33,47365
167799,20,2,2,2,2,21,18,18,17,24,12,22,20,6,11,9,229100,33,47365
167892,10,8,9,4,5,10,8.25,7.67,16,41,13,30,31,6,16,15,325900,14,0
167938,5,2,17,0,10,10,12.5,8.47,18,126,12,32,76,5,5,31,182200,4,49051
168078,19,4,15,0,9,20,18.5,13.67,19,113,13,34,70,6,6,28,235700,39,76148
168171,10,5,14,3,8,10,10,13.57,18,122,13,34,64,6,17,28,393800,41,0
168189,15,4,4,3,3,10,8,8,15,27,13,26,23,6,12,10,279400,31,87061
168275,36,3,13,3,10,23,20,13.69,24,93,11,32,66,6,17,25,337300,41,82099
168317,13,4,10,2,7,13,8.75,8,19,68,13,34,53,6,16,22,234100,12,52236
168389,20,0,1,0,0,15,0,15,23,23,8,8,13,3,3,5,293000,13,0
168423,25,1,1,0,0,20,20,20,19,19,10,15,12,4,4,5,332500,34,0
165033,10,4,4,3,3,20,16.25,16.25,21,31,13,27,27,6,13,11,320700,22,0
168535,35,1,3,1,3,35,35,25,25,77,11,26,45,6,13,18,210300,9,68093
168549,30,1,1,1,1,25,25,25,21,21,11,18,16,5,8,7,335500,32,110423
168672,17,5,9,2,4,13,12,10,15,41,14,33,37,6,15,15,90000,24,14288
165314,25,2,2,2,2,25,16.5,16.5,18,28,13,26,23,6,12,10,120300,31,38816
164850,7,6,19,5,12,4,7.33,5.95,15,89,15,35,61,6,17,25,85700,18,0
11023,5,5,30,2,13,10,7.4,6.4,13,125,32,54,111,7,18,33,186900,25,58802
186579,5,4,19,3,9,5,6.75,6.16,8,105,33,47,81,6,13,21,186900,25,58802
169106,5,1,20,1,11,5,5,8,18,112,8,20,65,3,8,22,174500,35,47253
169198,25,1,8,0,2,25,25,23.75,18,89,13,32,67,6,6,24,96000,40,41897
169188,10,3,7,2,4,10,8.67,7,15,52,11,29,38,5,12,15,71300,46,41897
169224,36,4,7,2,4,23,20.5,15.57,18,75,14,34,45,6,15,18,117800,37,36238
169323,3,8,29,4,16,2,3.13,2.64,17,130,8,20,47,4,10,19,110400,24,44490
11399,8,6,35,3,16,9,4.83,4.59,18,130,18,34,81,3,11,25,80900,39,32221
169350,100,1,1,1,1,25,25,25,21,21,11,18,17,5,8,7,88300,17,36408
169280,10,6,6,4,4,10,8.33,8.33,22,33,14,32,30,6,15,13,187500,32,36408
169371,20,1,1,1,1,25,25,25,23,23,10,17,16,4,7,6,143600,31,51327
