ID,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,TARGET
3732,-119,10,-0.12,0.15,-0.6,-7,-16,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3733,-199,-5,0.21,-0.01,-0.5,-6,1,0.008,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.018
3734,-310,-15,0.26,0.08,0.2,-6,-8,0,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
3735,-359,-19,0.26,-0.12,0.4,-6,-3,0,2.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.015
3737,371,-8,-0.25,-0.03,-0.6,-6,4,0.001,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
3738,54,16,0.18,0.07,-1,-7,-7,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,0.017
3740,-63,13,0.13,-0.04,0.7,-5,6,-0.006,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3742,-60,12,-0.13,0.07,0.8,-5,-13,-0.008,0.9,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.017
3746,-196,-10,-0.11,0.09,1,-5,-10,-0.007,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3747,-333,-30,-0.26,0.03,0.2,-6,-3,-0.003,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
3749,-198,-46,-0.2,-0.14,-0.7,-7,13,0.007,1.3,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.016
3750,118,-47,0.21,-0.07,-0.7,-7,9,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0,0,0,-0.0002,0.018
3751,-93,-42,0.34,0.07,1,-5,-9,-0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
3752,-87,-46,0.23,-0.03,1.6,-4,3,-0.007,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,0.017
3753,-41,-48,-0.08,-0.02,1.8,-4,2,-0.016,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.015
3754,459,-34,-0.25,-0.11,0.7,-5,12,0.003,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.016
3756,632,2,-0.09,0,0.1,-6,-2,0.006,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.019
3757,-253,30,0.16,0.14,0.6,-5,-15,0.001,0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,0.018
3758,-613,-1,0.1,0.08,1.2,-5,-9,-0.003,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3760,-640,-34,0.02,-0.14,1.3,-5,13,-0.005,1.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.014
3762,275,-51,-0.16,-0.09,0.9,-5,10,-0.002,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3764,-179,-8,0.14,0.08,0.2,-6,-9,0.001,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3765,-260,-18,0.14,0.02,0.6,-5,-2,-0.001,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.016
3766,-101,-36,-0.1,-0.03,0.8,-5,3,-0.005,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3768,-55,-41,-0.09,-0.03,0.4,-6,5,0.001,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.014
3769,228,-39,-0.05,-0.15,0.3,-6,16,0.002,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.017
3771,-115,-10,-0.04,0.1,0.4,-6,-11,-0.005,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3772,-254,-21,-0.14,0.04,0.1,-6,-4,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
3775,-130,-41,-0.14,0.06,-0.5,-6,-6,-0.009,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
3778,-74,-16,-0.05,0.04,0.3,-6,-4,-0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
3781,300,-9,-0.02,-0.03,0.1,-6,3,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3782,-426,-28,0.02,0.04,0,-6,-4,0,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.015
3783,-323,-41,0.03,-0.07,0,-6,8,0.001,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.014
3785,755,-7,0.04,-0.08,0.4,-6,8,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3787,585,35,-0.03,0.11,0.5,-6,-11,-0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
3788,-460,43,-0.11,0.17,0,-6,-18,-0.001,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
3789,-566,27,-0.1,0.02,-0.2,-6,4,0.001,-1.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.015
3790,400,9,0.17,-0.08,0.6,-5,9,-0.001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.017
3791,406,23,0.12,0.04,0.9,-5,-4,-0.005,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
3792,-429,24,-0.26,0.11,0.3,-6,-12,-0.003,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.017
3794,-439,-13,-0.12,-0.03,-0.8,-7,4,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.017
3795,-444,-38,0.21,0.02,-0.6,-7,-2,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.015
3797,110,-58,0.26,-0.14,1.1,-5,14,-0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
3798,380,-44,-0.02,-0.07,1.6,-4,7,-0.01,0,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0,-0.0001,0,-0.0005,0.017
3799,342,-21,-0.34,0.05,0.9,-5,-6,-0.004,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
3800,220,-14,-0.37,0.1,0.4,-6,-14,-0.003,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
3802,-73,-11,-0.17,0.08,-0.5,-6,-10,0.01,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.017
3803,-124,-18,0.24,0.01,-0.5,-6,1,0.014,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,0.018
3804,38,20,-0.59,0.06,-0.7,-12,1,0.001,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.042
3805,68,21,-0.42,0.06,-1.6,-13,3,0.013,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.045
3806,-281,16,0.18,0.22,-2.3,-13,-11,0.015,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.04
3808,-170,-10,0.25,0.04,-0.5,-11,3,-0.006,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.04
3809,-150,-14,0.12,0.07,-0.3,-11,0,-0.013,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.038
3810,-27,-20,-0.33,0.04,-0.8,-12,2,-0.009,-0.2,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0,0,0,-0.0015,0.039
3811,-62,-22,-0.1,0.11,-1.7,-13,-3,0.008,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.037
3812,-20,-25,0.27,0.05,-1.5,-12,2,0.012,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.039
3813,-15,-25,0.38,0.18,-1.2,-12,-4,0.01,-1.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.037
3817,-181,-49,-0.39,0.09,-0.9,-12,3,-0.005,-0.3,-0.0012,-0.0012,-0.0012,-0.0013,0.0001,0,0.0001,0,-0.0013,0.037
3819,-258,-64,0.01,0.09,-1.8,-13,-2,0.011,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.034
3820,-262,-68,0.09,-0.02,-1.8,-13,1,0.011,1,-0.0008,-0.0008,-0.0008,-0.0009,0.0001,0,0.0001,0,-0.0009,0.032
3821,-111,-74,0.4,-0.03,-1.3,-12,10,0.016,-0.6,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.033
3822,-56,-75,0.48,-0.03,-1.1,-12,9,0.01,-0.2,-0.0012,-0.0009,-0.0009,-0.0008,-0.0004,0,-0.0002,0,-0.0008,0.034
3823,78,-72,0,0.05,0.2,-11,1,-0.012,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.033
3825,81,-71,-0.07,0.04,0.2,-11,0,-0.009,-0.1,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0,0,0,-0.0012,0.034
3827,26,-69,-0.08,0.06,-0.3,-11,0,0.002,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.031
3828,295,-41,0.18,0.05,0.6,-10,0,-0.001,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.032
3829,68,-18,-0.34,0.11,0.1,-11,-6,-0.007,-0.1,-0.001,-0.001,-0.001,-0.0011,0.0001,0,0.0001,0,-0.0011,0.031
3830,-63,-18,0.07,0.1,-0.6,-12,-5,0.011,-0.2,-0.0006,-0.0006,-0.0006,-0.0007,0,0,0.0001,0,-0.0007,0.029
3831,-64,-20,0.29,0.05,-0.4,-11,4,0.014,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.03
3833,-163,-25,0.03,0.11,0.6,-10,-6,-0.015,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.029
3834,-234,-38,-0.49,0.08,-0.4,-11,-3,-0.012,-0.2,-0.0009,-0.0011,-0.0011,-0.0013,0.0002,0,0.0002,0,-0.0013,0.027
3836,52,-34,0.26,0.09,0.8,-10,-5,-0.008,-0.2,-0.0011,-0.001,-0.001,-0.0009,-0.0002,0,-0.0002,0,-0.0009,0.028
3837,-22,-33,-0.22,0.06,0.9,-10,-3,-0.016,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.025
3838,76,-33,-0.36,-0.03,0.4,-11,11,-0.006,-1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.027
3839,232,-19,0.28,0.04,-0.1,-11,1,0.014,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.028
3840,143,-12,0.4,0.12,0.7,-10,-9,-0.001,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.029
3842,-102,-13,0.1,0.07,1.6,-9,2,-0.011,-0.9,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.027
3844,-72,-18,-0.46,0.02,1.2,-10,2,-0.02,0.1,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0,0,0,-0.0012,0.024
3846,390,-8,-0.18,-0.07,-0.7,-12,12,0.011,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.025
3847,413,-7,-0.16,-0.07,-0.7,-12,12,0.011,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0001,0,0,0,-0.0007,0.024
3848,542,7,0.09,-0.03,-0.8,-12,7,0.017,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.025
3849,592,27,0.39,0.05,-0.3,-11,1,0.013,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.027
3851,573,36,0.49,0.18,0.2,-11,-8,0.008,-1.7,-0.0009,-0.0007,-0.0007,-0.0006,-0.0003,0,-0.0003,0,-0.0006,0.027
3853,61,64,-0.58,0.21,-0.1,-11,-12,-0.01,-0.4,-0.0009,-0.001,-0.001,-0.0011,0.0001,0,0.0001,0,-0.0011,0.027
3854,-233,60,-0.29,0.15,-1.4,-12,-9,0.02,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.024
3855,-301,55,-0.1,-0.07,-1.6,-12,0,0.02,2.9,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0,0,0,-0.0005,0.025
3856,-294,54,-0.06,-0.04,-1.6,-12,5,0.019,2,-0.0007,-0.0006,-0.0006,-0.0005,-0.0002,0,-0.0002,0,-0.0005,0.024
3857,-157,44,0.14,0.02,-1.4,-12,5,0.005,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.026
3858,-238,38,0.2,0.15,-1.1,-12,-8,-0.002,0,-0.0006,-0.0009,-0.0009,-0.0009,0.0002,0,0,0,-0.0009,0.025
3859,-349,28,0.47,0.11,-0.4,-11,-6,0.014,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,0.026
3860,-382,24,0.54,0.12,-0.1,-11,-7,0.008,-0.2,-0.0008,-0.0008,-0.0008,-0.0006,0,0,-0.0003,0,-0.0006,0.025
3861,-590,-6,0.17,0.1,1.3,-10,-7,-0.012,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.022
3862,-155,-49,-0.45,-0.06,0.3,-11,10,-0.008,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.02
3863,85,-50,-0.38,-0.16,-0.5,-11,21,0.016,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
3864,275,-47,-0.23,-0.05,-0.8,-12,15,0.016,-1.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.024
3865,313,-26,0.41,0.08,-0.4,-11,-4,0.014,0,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0,0,0,-0.0005,0.025
3868,-145,-22,0.16,0.05,1.6,-9,-3,0.005,-0.2,-0.0007,-0.0005,-0.0005,-0.0005,-0.0002,0,0,0,-0.0005,0.022
3870,-69,-29,-0.43,0,1.3,-10,3,-0.016,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.022
3871,221,-21,0.47,0.02,0.9,-10,4,0.007,-0.2,-0.0008,-0.0006,-0.0006,-0.0005,-0.0002,0,-0.0003,0,-0.0005,0.023
3873,-1,-9,-0.44,-0.04,1,-10,-2,-0.009,1.7,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
3874,3,-9,-0.46,-0.04,1,-10,2,-0.009,1.5,-0.0007,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,0.022
3875,97,-2,0.33,0.09,0.7,-10,-4,-0.003,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.023
3878,-274,-31,0.01,0.02,0.4,-11,2,0.004,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
3879,-44,-38,0.1,-0.1,0.6,-10,12,0.004,0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.021
3880,215,-25,-0.16,0.02,-2,-13,5,0.024,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.022
3882,-164,-9,0.27,0.2,0.5,-11,-19,-0.022,0.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.021
3884,-299,-26,-0.36,-0.04,0.2,-11,0,-0.011,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.019
3885,-293,-27,-0.38,-0.08,0.2,-11,4,-0.011,1.8,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,0.02
3886,50,-37,0.26,-0.02,-0.4,-11,6,0.013,-0.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0,0,0,-0.0005,0.021
3887,-45,-35,0.16,0.09,0.6,-10,-5,-0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.022
3888,-83,-36,0.08,0.12,0.7,-10,-7,-0.017,-0.6,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
3889,-145,-39,-0.21,0.08,0.6,-10,-2,-0.019,-0.6,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
3890,-126,-43,-0.43,0.02,0.2,-11,6,-0.015,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
3892,185,-41,0.41,0.02,-1.3,-12,5,0.014,-0.2,-0.0007,-0.0006,-0.0006,-0.0005,-0.0003,0,-0.0002,0,-0.0005,0.022
3893,57,-35,0.17,0.14,-0.6,-11,-9,-0.014,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
3894,-14,-35,0.05,0.03,-0.5,-11,-3,-0.013,1.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.02
3898,21,-33,0.45,0.07,-0.9,-12,-2,0.019,-0.1,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0,-0.0001,0,-0.0004,0.019
3899,60,-33,0.54,0.01,-0.1,-11,8,0.001,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
3900,75,-30,0.47,0.05,0.8,-10,-4,-0.009,0.4,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.021
3901,-110,-31,-0.22,0.09,1.3,-10,-6,-0.018,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,0.02
3902,-121,-31,-0.25,0.09,1.3,-10,-6,-0.018,-0.1,-0.0007,-0.0009,-0.0009,-0.0009,0.0002,0,0.0001,0,-0.0009,0.021
3903,-156,-33,-0.25,0.11,1.1,-10,-5,0.007,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
3904,-112,-38,-0.05,0.01,0.8,-10,8,0.012,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
3905,-73,-39,0.02,-0.04,0.8,-10,7,0.01,0.3,-0.0008,-0.0007,-0.0007,-0.0005,-0.0002,0,-0.0003,0,-0.0005,0.018
3906,-48,-40,0,0.05,0.8,-10,5,-0.009,-1.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,-0.0002,0,-0.0008,0.019
3907,107,-38,-0.45,-0.01,0.2,-11,6,-0.016,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
3912,-255,-32,0.15,0.1,0.3,-11,-7,-0.013,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.019
3915,51,-62,-0.2,-0.02,-0.9,-12,8,0.001,-0.1,-0.0005,-0.0007,-0.0007,-0.0007,0.0002,0,0.0001,0,-0.0007,0.018
3916,320,-50,0.53,-0.02,-0.3,-11,7,0.016,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.021
3917,56,-32,-0.12,0.13,1.3,-10,-11,-0.023,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
3918,25,-32,-0.56,-0.01,0.4,-11,2,-0.012,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.018
3919,226,-27,-0.31,0.05,-0.9,-12,7,0.019,-1.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
3920,252,-14,0.37,0.06,-0.8,-12,-1,0.017,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.021
3921,129,-6,0.5,0.12,0.2,-11,-12,0.002,0.7,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.02
3922,68,-5,0.49,0.09,0.5,-11,-11,-0.006,0,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,-0.0002,0,-0.0007,0.022
3924,-434,-18,-0.3,0.12,1,-10,-11,-0.022,0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
3925,-478,-31,-0.58,0.05,0.3,-11,5,-0.016,-1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.017
3926,-428,-39,-0.68,-0.2,-0.4,-11,14,-0.007,3.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.016
3927,-393,-40,-0.69,-0.15,-0.6,-11,19,-0.007,1.9,-0.0007,-0.0009,-0.0009,-0.0009,0.0002,0,0,0,-0.0009,0.017
3929,330,-39,0.58,0.1,-1.1,-12,-7,0.013,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.021
3931,15,-28,0.64,0.04,1.4,-10,-5,-0.004,1.5,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.018
3933,14,-28,0.21,0.19,2.4,-9,-10,-0.058,-2.6,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.02
3934,-147,-30,-0.21,0.08,2.1,-9,-7,-0.004,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.019
3936,-348,-40,-0.65,0.13,1.1,-10,-10,-0.019,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
3937,-426,-47,-0.77,-0.07,0.4,-11,-3,-0.006,2.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
3939,-328,-61,-0.46,-0.02,-1.2,-12,6,0.027,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.016
3941,405,-52,0.49,-0.04,-0.2,-11,10,0.01,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
3942,434,-36,0.31,0.07,0.9,-10,-3,-0.015,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
3944,198,-23,-0.08,0.17,1.2,-10,-18,-0.02,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.02
3946,5,-21,0.32,0.01,-0.5,-11,7,0.022,-0.9,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,0.02
3947,-107,-22,0.32,0.1,0.7,-10,-8,-0.005,0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.021
3950,-289,-60,-0.52,0,-0.6,-11,5,-0.002,0.1,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0,0.0001,0,-0.0008,0.017
3953,265,-61,0.33,-0.05,-1.2,-12,11,0.017,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
3955,389,-35,0.39,0.05,0.7,-10,-1,-0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.02
3956,160,-13,-0.31,0.1,0.5,-10,-7,-0.001,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
3957,122,-9,-0.29,0.06,-0.1,-11,-1,0.002,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.021
3958,-33,-6,0.01,0.14,-0.5,-11,-9,0.015,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
3960,1,-23,-0.27,0.01,0.3,-11,4,-0.006,0,-0.0007,-0.0007,-0.0007,-0.0008,0,0,0.0001,0,-0.0008,0.019
3961,-7,-8,-0.26,0.06,-0.9,-12,-2,0.001,0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.02
3963,-218,-20,0.44,-0.03,-0.2,-11,-1,0.007,1.7,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,0.02
3965,-199,-22,0.46,0.15,0.2,-11,3,-0.004,-1.3,-0.0008,-0.0008,-0.0008,-0.0007,0,0,-0.0002,0,-0.0007,0.02
3966,-266,-29,0.22,0.08,0.8,-10,-4,-0.015,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0,0,0,-0.0009,0.019
3967,-282,-38,-0.24,0.04,0.8,-10,0,-0.024,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.017
3968,-142,-46,-0.62,-0.04,0,-11,12,-0.022,-1.2,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,0.018
3969,-121,-46,-0.66,-0.05,-0.2,-11,10,-0.021,-0.6,-0.0009,-0.001,-0.001,-0.0011,0.0001,0,0.0001,0,-0.0011,0.017
3970,-10,-47,-0.64,-0.1,-0.9,-12,12,0.014,0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.015
3972,587,-27,0.32,-0.05,-1.4,-12,8,0.027,1.3,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,0.02
3973,639,-19,0.45,0.21,-1.1,-12,-1,0.004,-3.6,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.024
3974,-112,-1,0.24,0.3,0.3,-11,-31,-0.016,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.019
3975,-365,-12,0.22,0.06,0.6,-10,3,0.006,-1.4,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0,0,0,-0.0005,0.02
3976,-362,-14,0.23,0.06,0.7,-10,-1,-0.004,-0.5,-0.0009,-0.0009,-0.0009,-0.0007,-0.0002,0,-0.0003,0,-0.0007,0.018
3978,-279,-30,-0.34,0.02,0.6,-10,-1,-0.023,0.7,-0.001,-0.001,-0.001,-0.0011,0,0,0.0001,0,-0.0011,0.016
3979,-240,-35,-0.47,-0.25,0.2,-11,12,-0.006,3.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
3980,-156,-36,-0.49,-0.19,0,-11,25,-0.006,1.7,-0.0005,-0.0005,-0.0005,-0.0008,0.0001,0,0.0003,0,-0.0008,0.016
3983,468,-22,0.34,0.05,-0.5,-11,4,0.018,-1.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.02
