ID,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,TARGET
3148,76,-21,0.1,0.18,0.53,-1.5,-12,-12,18,-0.5,21,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0006
3149,6,-21,0.2,0.16,0.6,-1.4,-12,-13,17,0.1,20,20,20,20,20,21,21,22,22,22,22,22,22,22,0,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0.6,22,-0.0008
3150,-100,-24,0.4,0.14,0.66,-0.7,-12,-4,-4,-2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
3151,-206,-29,0.25,0.1,0.77,0.1,-11,-8,-13,-0.2,20,21,21,21,21,21,21,21,21,21,21,21,21,21,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0009
3152,-271,-48,-0.13,0.04,0.79,0.3,-11,1,-8,-0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19,-0.0008
3153,-43,-62,-0.22,-0.03,0.56,-0.7,-12,8,1,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0005
3154,253,-55,0.35,-0.02,0.29,-0.7,-12,7,19,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
3155,310,-41,0.47,0.1,0.3,0.7,-10,-12,-17,0.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0011
3156,-19,-32,-0.28,-0.06,0.57,1.1,-10,-7,-21,2.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19,-0.001
3157,-1,-32,-0.4,0.02,0.52,0.9,-10,6,-19,0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.5,19,-0.0006
3158,57,-31,-0.59,-0.04,0.47,-0.1,-11,5,5,0.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0.5,18,-0.0005
3159,253,-18,0.17,0.06,0.31,-1.1,-12,0,21,-0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0007
3160,237,-9,0.48,0.18,0.35,-0.4,-11,-5,4,-1.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.001
3163,-478,-31,-0.58,0.05,0.96,0.3,-11,5,-16,-1,17,17,17,17,17,17,17,18,18,19,19,19,19,19,0,0,0,0,0,0,-2,0,-2,0,0,0,0,0,0.5,19,-0.0005
3164,-205,-46,-0.53,-0.03,0.69,-1.3,-12,10,22,-0.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0004
3165,115,-48,0.11,-0.06,0.39,-1.9,-13,14,26,-0.3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0005
3166,275,-45,0.42,-0.07,0.24,-1.6,-12,13,24,-0.1,20,20,20,20,20,20,20,20,20,19,19,17,17,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,17,-0.0007
3167,108,-29,0.66,0.15,0.49,0.7,-10,-12,-2,-0.3,20,20,20,20,20,20,20,20,20,21,21,21,21,21,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.6,21,-0.0008
3168,41,-28,0.65,0.06,0.54,1.1,-10,-12,-3,0.6,18,18,18,18,18,20,20,20,20,20,20,20,20,20,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0.6,20,-0.0016
3169,0,-28,0.55,-0.09,0.51,2,-9,5,-13,2.3,21,21,21,21,21,20,20,20,20,19,19,19,19,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,18,-0.0007
3172,-348,-40,-0.65,0.13,0.89,1.1,-10,-10,-19,0.2,18,18,18,18,18,20,20,20,20,21,21,21,21,21,0,0,0,0,-2,0,0,0,-2,0,0,0,0,0,0.6,21,-0.0006
3173,-421,-48,-0.78,-0.08,0.9,0.3,-11,4,-6,2.6,19,19,19,19,19,19,19,19,19,19,19,18,18,18,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0.5,18,-0.0004
3174,-263,-65,-0.25,-0.19,0.73,-1.4,-12,11,27,2.1,17,16,16,16,16,16,16,16,16,16,16,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0007
3175,156,-65,0.25,-0.02,0.37,-1.2,-12,9,7,-0.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0006
3176,305,-58,0.38,-0.06,0.23,-0.7,-12,9,12,0.4,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
3177,74,-20,-0.32,0.09,0.48,0.9,-10,-1,-17,-0.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0005
3179,-61,-20,0.05,0.07,0.6,-0.7,-12,-3,16,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,20,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0.6,20,-0.0008
3181,-343,-38,-0.2,0.06,0.86,1,-10,-4,-14,-0.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
3183,-289,-60,-0.52,0,0.79,-0.6,-11,5,-2,0.1,18,17,17,17,17,17,17,17,17,18,18,18,18,18,1,0,0,0,0,0,0,0,-2,0,-1,0,-1,0,0.5,18,-0.0005
3184,156,-65,0.16,-0.05,0.36,-1.4,-12,11,19,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0008
3185,391,-42,0.42,0.05,0.19,0.3,-11,-1,-4,-0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0012
3186,362,-27,0.18,0.11,0.24,1.1,-10,-7,-28,-0.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
3187,322,-24,0.02,0.08,0.27,1.1,-10,-7,-27,0.3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0.6,20,-0.0008
3189,56,-6,-0.15,0.13,0.53,-0.4,-11,-13,16,0.1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0006
3190,-17,-6,-0.03,0.14,0.59,-0.5,-11,-9,15,-0.2,19,19,19,20,20,20,20,21,21,21,21,21,21,21,0,0,-2,0,0,0,-2,0,0,0,0,0,0,0,0.6,21,-0.0008
3192,-60,-22,-0.19,0,0.58,0.6,-10,4,-8,0.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
3193,95,-18,0.05,0.04,0.45,-0.4,-11,2,7,-0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
3194,17,-9,-0.21,0.07,0.53,-0.5,-11,-3,-5,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0006
3195,-178,-16,0.35,0.09,0.71,-0.7,-12,-5,9,-0.1,19,19,19,19,19,20,20,20,20,20,20,20,20,20,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
3196,-245,-25,0.36,0.02,0.77,0.5,-10,-6,-15,1.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0012
3197,-291,-34,0.01,0.01,0.8,0.9,-10,1,-26,0.9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0011
3201,167,-46,-0.4,-0.22,0.29,-1.4,-12,25,29,1.9,17,16,16,15,15,15,15,15,15,15,15,15,15,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,15,-0.0005
3202,273,-45,-0.28,-0.16,0.19,-1.5,-12,27,29,-0.4,18,18,18,17,17,16,16,15,15,15,15,15,15,15,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.4,15,-0.0004
3205,591,-12,0.46,0.25,0.05,-0.8,-12,-11,-3,-0.7,24,24,24,24,24,24,24,24,24,24,24,24,24,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,22,-0.001
3206,183,-2,0.39,0.33,0.48,-0.1,-11,-26,-16,-0.5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,24,-0.0007
3207,-228,-2,0.18,0.31,0.86,0.3,-11,-30,-16,0,19,19,19,19,19,19,19,21,21,21,21,22,22,24,0,0,0,0,0,0,-3,0,0,0,-2,0,-3,0,0.7,24,-0.0006
3209,-368,-16,0.16,0.1,0.88,0.8,-10,-4,-19,-1,18,18,18,18,18,18,18,18,18,18,18,19,19,20,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0.6,20,-0.0012
3210,-310,-24,-0.04,-0.02,0.78,0.9,-10,10,-16,-1,19,19,19,19,19,19,19,19,19,19,19,18,18,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,18,-0.0011
3211,-271,-26,-0.15,0.09,0.78,0.8,-10,3,-25,-2,18,19,19,19,19,19,19,19,19,19,19,19,19,19,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
3212,-279,-30,-0.34,0.02,0.79,0.6,-10,-1,-23,0.7,16,16,16,16,16,17,17,18,18,19,19,19,19,19,0,0,0,0,-2,0,-2,0,-2,0,0,0,-1,0,0.5,19,-0.0005
3214,233,-34,-0.08,-0.1,0.27,-0.7,-12,15,17,0,17,17,17,17,17,17,17,17,17,16,16,16,16,16,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0.5,16,-0.0005
3215,378,-29,0.14,-0.03,0.15,-0.7,-12,11,22,-1.2,18,18,18,18,18,18,18,18,18,17,17,17,17,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,17,-0.0009
3219,-156,4,-0.16,0.24,0.77,0.8,-10,-26,-19,0.7,20,20,20,20,20,20,20,20,20,20,20,22,22,23,0,0,0,0,0,0,0,0,0,0,-3,0,-2,0,0.6,23,-0.0008
3220,-264,1,-0.25,-0.02,0.77,0.6,-10,0,-12,3.3,19,19,19,19,19,19,19,20,20,20,20,20,20,20,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0.5,20,-0.0007
3221,-268,-14,-0.19,0.04,0.78,-0.3,-11,1,8,0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,19,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.5,19,-0.0009
3222,-180,-22,-0.13,0.05,0.71,-0.6,-11,-5,-5,0.5,18,18,18,18,18,18,18,18,18,19,19,19,19,19,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.6,19,-0.0004
3224,-77,-30,0.41,0.09,0.63,0.3,-11,-7,-4,0.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
3227,-411,-52,-0.36,0.03,0.91,0.9,-10,-2,-24,0.3,18,18,18,18,18,18,18,18,18,18,18,19,19,19,0,0,0,0,0,0,0,0,0,0,-2,0,-1,0,0.5,19,-0.0005
3228,-149,-67,-0.34,-0.13,0.6,-0.6,-11,19,21,0.9,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0004
3229,264,-65,0.2,-0.12,0.23,-0.8,-12,18,24,-0.1,17,17,17,17,17,17,17,17,17,17,17,16,16,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,16,-0.0006
3230,469,-55,0.52,0.03,0.07,-0.2,-11,11,12,-0.4,19,19,19,19,19,19,19,19,19,19,19,19,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
3231,496,-45,0.61,0.01,0.07,0.6,-10,2,6,0.6,20,20,20,20,20,20,20,20,20,20,20,19,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,19,-0.001
3232,432,-34,0.56,0.08,0.17,1.4,-10,-9,-6,0.8,23,23,23,23,23,23,23,20,20,20,20,20,20,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.6,20,-0.0011
3233,366,-28,0.43,0.31,0.26,1.8,-9,-13,-22,-1.9,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0007
3234,-142,-35,-0.03,-0.03,0.64,2.3,-9,6,-5,0.1,17,17,17,17,17,18,18,18,18,18,18,18,18,18,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
3235,260,-31,-0.32,0.04,0.29,1.6,-9,3,-7,-1.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
3236,410,-14,-0.29,-0.02,0.14,0.5,-10,6,7,-0.1,19,18,18,18,18,18,18,18,18,18,18,18,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0006
3238,512,10,-0.02,0.13,0.08,0.1,-11,-2,14,-1.8,21,21,21,21,21,21,21,21,21,21,21,21,21,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,20,-0.0006
3239,436,16,0.09,0.14,0.19,0.1,-11,-14,13,0.1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0008
3240,307,23,0.22,0.16,0.3,0.3,-11,-13,9,-0.5,22,22,22,22,22,22,22,22,22,21,21,21,21,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,21,-0.001
3241,-392,18,-0.22,0.13,0.93,0.6,-10,-12,-13,0.2,20,21,21,21,21,21,21,21,21,21,21,21,21,21,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0009
3242,-492,10,-0.33,0.14,1.02,0.3,-11,-11,-11,-0.1,18,18,18,18,18,18,18,18,18,20,20,21,21,21,0,0,0,0,0,0,0,0,-2,0,-2,0,0,0,0.6,21,-0.0007
3243,-1,-35,0.29,-0.02,0.51,-0.8,-12,7,8,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0009
3245,228,-19,-0.16,0.04,0.33,0.6,-10,-2,-24,0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
3246,205,-12,-0.52,0.1,0.37,-0.2,-11,-6,-8,-0.8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,20,-0.0006
3248,-15,-8,-0.12,0.04,0.54,-1.6,-12,3,-9,0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0004
3249,124,-6,0.24,0.01,0.4,-1.8,-13,6,27,-0.1,20,20,20,19,19,18,18,18,18,18,18,18,18,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
3250,51,0,0.65,0.24,0.57,-0.8,-12,-22,2,-0.5,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0008
3251,-220,-3,0.66,0.23,0.81,0.3,-11,-21,-4,-0.3,18,18,18,18,18,18,18,20,20,22,22,22,22,22,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0.6,22,-0.0011
3252,-381,-8,0.58,-0.18,0.86,0.9,-10,-2,-10,6.4,19,19,19,19,19,19,19,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0012
3255,-375,-25,-0.31,0.08,0.89,1.6,-9,-6,-46,-0.2,17,17,17,17,17,18,18,20,20,20,20,20,20,20,0,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0.6,20,-0.0006
3257,-8,-46,-0.14,-0.23,0.44,-1.1,-12,23,24,2.7,17,15,15,15,15,15,15,15,15,15,15,15,15,15,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.4,15,-0.0005
3258,187,-45,0.05,-0.14,0.28,-1.1,-12,21,25,-0.8,19,19,19,19,19,19,19,17,17,15,15,15,15,15,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0.5,15,-0.0007
3259,202,-32,0.42,0.15,0.4,-0.4,-11,-14,4,0.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0008
3260,-28,-30,0.43,0.18,0.61,0.5,-10,-15,-6,-0.5,19,19,19,19,19,19,19,19,19,21,21,21,21,21,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0.6,21,-0.001
3263,98,-46,-0.46,-0.08,0.39,0.5,-11,13,-12,-0.3,20,19,19,18,18,17,17,17,17,17,17,17,17,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,17,-0.0009
3264,251,-41,-0.59,0.16,0.33,-0.5,-11,-5,-2,-3.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19,-0.0006
3266,20,-41,0.49,-0.01,0.49,-0.8,-12,6,4,0.1,19,18,18,18,18,18,18,18,18,18,18,18,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
3267,103,-39,0.5,0.12,0.45,0.2,-11,-3,-8,-1.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.001
3268,-14,-36,0.14,0.09,0.56,1.2,-10,-7,-20,-0.3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0006
3269,-82,-37,-0.09,0.09,0.63,1.3,-10,-7,-19,-0.1,18,18,18,18,18,18,18,17,17,17,17,20,20,20,0,0,0,0,-2,0,1,0,0,0,-3,0,-1,0,0.6,20,-0.0012
3271,-176,-43,-0.67,0.02,0.71,-0.2,-11,-7,-14,0.7,17,17,17,17,17,17,17,17,17,18,18,19,19,19,0,0,0,0,0,0,0,0,-2,0,-1,0,-1,0,0.6,19,-0.0005
3272,-91,-46,-0.68,-0.02,0.58,-1.1,-12,11,3,-0.6,17,17,17,17,17,17,17,19,19,19,19,18,18,17,0,0,0,0,-1,0,-2,0,-1,0,1,0,1,0,0.5,17,-0.0004
3274,70,-47,-0.23,-0.03,0.43,-2.1,-13,11,28,-0.5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0.5,17,-0.0006
3275,287,-41,0.33,0.23,0.3,-1.9,-13,-3,13,-4.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0008
3277,30,-31,0.42,0.13,0.54,-0.3,-11,-10,-6,-0.2,20,21,21,21,21,21,21,21,21,21,21,20,20,20,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
3278,-114,-32,0.25,0.06,0.67,0.3,-11,-11,-13,0.7,18,18,18,18,18,18,18,18,18,18,18,18,18,20,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.6,20,-0.0006
3279,-101,-34,0.11,0.05,0.62,0.5,-11,2,-12,-1.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0,0,0.5,18,-0.0013
3280,-65,-37,-0.16,0.04,0.6,0.7,-10,-5,-33,1.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0006
3281,-97,-40,-0.56,-0.09,0.59,-0.4,-11,7,17,2.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0004
3282,78,-40,-0.17,-0.06,0.42,-1.2,-12,11,25,0.6,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0005
3284,287,-22,0.59,0.27,0.34,0.3,-11,-16,-7,-3.4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.001
3288,105,-36,-0.13,-0.08,0.37,0.2,-11,18,21,-1.1,17,16,16,16,16,16,16,16,16,16,16,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0007
3289,355,-28,0.24,0.29,0.24,0.3,-11,-5,6,-4.7,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,21,-0.001
3291,-226,-34,-0.42,0.01,0.71,-0.4,-11,5,4,0.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0005
3293,-121,-48,0.34,0.11,0.68,-0.6,-11,-11,-1,0.4,17,17,17,17,17,17,17,17,17,19,19,20,20,20,0,0,0,0,0,0,0,0,-3,0,-2,0,0,0,0.6,20,-0.0009
3295,53,-51,-0.36,0.02,0.47,-0.4,-11,2,-4,0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,18,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0.5,18,-0.0005
3298,-103,-53,0.61,0.14,0.63,0.2,-11,-2,1,-1.3,19,19,19,19,19,19,19,19,19,19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.5,20,-0.001
3300,-128,-54,0.6,0.03,0.65,0.5,-10,-4,-3,1,18,20,20,19,19,19,19,19,19,19,19,19,19,19,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0012
3301,-161,-58,0.45,0,0.68,1.4,-10,-3,-22,1.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0013
3303,-171,-61,0.15,0.07,0.69,1.7,-9,-4,-33,-0.4,17,17,17,18,18,18,18,18,18,19,19,19,19,19,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0.5,19,-0.0013
3304,-186,-64,-0.19,-0.03,0.68,1.7,-9,3,-36,1.2,16,16,16,16,16,16,16,16,16,17,17,17,17,18,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0.5,18,-0.0005
3305,415,-56,-0.18,-0.06,0.12,-0.6,-11,8,19,0.8,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0004
3306,597,-37,0.28,0.12,-0.03,-0.5,-11,4,24,-1.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
3308,356,-12,0.46,0.17,0.26,1,-10,-17,-11,0.9,23,23,23,23,23,23,23,23,23,23,23,21,21,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,21,-0.0006
3309,144,-8,0.29,0.28,0.51,1.4,-10,-30,-19,-0.7,23,23,23,23,23,23,23,22,22,23,23,23,23,23,0,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0.6,23,-0.001
3310,-65,-7,0.21,0.28,0.68,1.5,-9,-24,2,0.4,23,24,24,24,24,23,23,23,23,23,23,23,23,23,-2,0,0,0,1,0,0,0,0,0,0,0,-1,0,0.6,23,-0.0012
3311,-455,-13,0.13,0.27,1.06,1.8,-9,-34,-20,-0.5,19,19,19,20,20,20,20,20,20,21,21,21,21,23,0,0,-2,0,0,0,0,0,-2,0,0,0,-3,0,0.7,23,-0.0011
3312,-619,-33,-0.39,-0.07,1.06,1.6,-9,6,-21,1.8,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
3313,-542,-46,-0.64,-0.02,1,0.8,-10,5,-16,0.3,15,15,15,15,15,15,15,15,15,15,15,15,15,18,-1,0,0,0,0,0,0,0,0,0,0,0,-4,0,0.5,18,-0.0004
3316,58,-17,0.37,0.13,0.51,1.2,-10,-11,-10,-0.2,17,19,19,20,20,20,20,20,20,20,20,20,20,20,-3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0007
3317,-49,-17,0.28,0.13,0.61,1.5,-10,-12,-11,0,16,16,16,16,16,16,16,16,16,17,17,19,19,20,0,0,0,0,0,0,0,0,-2,0,-3,0,-2,0,0.6,20,-0.0009
3318,396,1,-0.26,0.04,0.17,1.7,-9,-2,-11,-0.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
3319,400,8,-0.35,0.03,0.16,1.4,-10,1,-10,-0.3,20,20,20,20,20,20,20,20,20,18,18,18,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,18,-0.0007
3320,309,20,-0.47,0.13,0.28,0.5,-10,-9,7,-0.4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0005
3321,79,31,-0.06,0.1,0.48,-0.5,-11,-6,16,0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0008
3322,-77,31,0.17,0.15,0.64,-0.3,-11,-12,-5,-0.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
3323,-272,25,0.07,-0.07,0.77,0.1,-11,-5,-7,3.3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
